FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1111535	HLADR+	HLA-DR+	ANA812	551662
1111561	CD4+	CD4+	ANA41	551673
1111564	CD45RA-	CD45RA-	ANA816	551673
1111570	CD278+	ICOS+	ANA898	551674
1111579	CD4+	CD4+	ANA41	551676
1111584	CCR6-	CCR6-	ANA36	551676
1111585	CD278+	ICOS+	ANA898	551676
1111601	CD3+	CD3+	ANA809	551679
1111605	CD45RA-	CD45RA-	ANA816	551679
1111611	CXCR5+	CXCR5+	ANA78	551680
1111624	CD4+	CD4+	ANA41	551682
1111630	CD278+	ICOS+	ANA898	551682
1111631	CD3+	CD3+	ANA809	551683
1111638	CD8-	CD8-	ANA810	551684
1111643	CD4+	CD4+	ANA41	551685
1111651	CD8-	CD8-	ANA810	551686
1111669	CXCR3+	CXCR3+	ANA76	551688
1111675	CXCR5-	CXCR5-	ANA78	551689
1111679	CD3+	CD3+	ANA809	551690
1111691	CD45RA-	CD45RA-	ANA816	551691
1111692	CXCR3-	CXCR3-	ANA76	551691
1111697	CXCR5-	CXCR5-	ANA78	551692
1111703	CD4-	CD4-	ANA41	551693
1111708	CCR6+	CCR6+	ANA36	551694
1111737	CD19+	CD19+	ANA805	551702
1111748	CD19+	CD19+	ANA805	551704
1111753	B7-2+	CD86+	ANA868	551704
1111754	CD19+	CD19+	ANA805	551705
1111758	CD24+	CD24+	ANA807	551705
1111765	CD19+	CD19+	ANA805	551707
1111767	CD14-	CD14-	ANA804	551707
1111778	CD27+	CD27+	ANA40	551709
1111788	CD20+	CD20+	ANA806	551711
1111791	CD14-	CD14-	ANA804	551712
1111792	CD20-	CD20-	ANA806	551712
1111793	CD19+	CD19+	ANA805	551713
1111794	CD3-	CD3-	ANA809	551713
1111797	IgD+	IgD+	ANA813	551713
1111810	B7-2+	CD86+	ANA868	551715
1111821	B7-2+	CD86+	ANA868	551717
1111828	HLADR+	HLA-DR+	ANA812	551719
1111831		Lin1-		551720
1111832	HLADR+	HLA-DR+	ANA812	551720
1111837	HLADR+	HLA-DR+	ANA812	551721
1111838	BDCA2, CD303+	BDCA2+	ANA870	551721
1111849	CD11c-	CD11c-	ANA814	551723
1111855		Lin1-		551725
1111862	BDCA2, CD303-	BDCA2-	ANA870	551726
1111863	CD11c+	CD11c+	ANA814	551726
1111864	CD2+	CD2+	ANA860	551726
1111865		Lin1-		551727
1111866	HLADR+	HLA-DR+	ANA812	551727
1111873	CD11c+	CD11c+	ANA814	551728
1111876	HLADR+	HLA-DR+	ANA812	551729
1111881		Lin1-		551730
1111895		Lin1-		551732
1111900	BDCA1+	CD1c+	ANA895	551732
1111912	CD11c+	CD11c+	ANA814	551734
1111918	CD11c+	CD11c+	ANA814	551735
1111941	BDCA1-	CD1c-	ANA895	551738
1111948	CD14lo	CD14lo	ANA804	551741
1111962	CD16-	CD16-	ANA811	551745
1111975	CCRL1-	CX3CR1-	ANA59	551748
1111989	HLADR+	HLA-DR+	ANA812	551752
1111990	CD16-	CD16-	ANA811	551752
1111998	CD14+	CD14+	ANA804	551755
1112006	CD16-	CD16-	ANA811	551757
1112011	B7-2+	CD86+	ANA868	551758
1112019	B7-2-	CD86-	ANA868	551760
1112020	CD14+	CD14+	ANA804	551761
1112021	HLADR+	HLA-DR+	ANA812	551761
1112024	CD14+	CD14+	ANA804	551762
1112026	CD16+	CD16+	ANA811	551762
1112042	CD278+	ICOS+	ANA898	551770
1112077	CD4+	CD4+	ANA41	551777
1112095	CD45RA-	CD45RA-	ANA816	551779
1112106	CD3+	CD3+	ANA809	551781
1112107	CD4+	CD4+	ANA41	551781
1112109	CXCR5+	CXCR5+	ANA78	551781
1112124	CXCR5-	CXCR5-	ANA78	551783
1112158	CD45RA-	CD45RA-	ANA816	551788
1112161	CD278+	ICOS+	ANA898	551788
1112177	CD3+	CD3+	ANA809	551791
1112178	CD4+	CD4+	ANA41	551791
1112191	CD278+	ICOS+	ANA898	551792
1112204	CD4-	CD4-	ANA41	551796
1112216	CD14-	CD14-	ANA804	551799
1112221	CD27+	CD27+	ANA40	551800
1112235	CD14-	CD14-	ANA804	551803
1112243	B7-2+	CD86+	ANA868	551804
1112251	CD14-	CD14-	ANA804	551806
1112254	B7-2+	CD86+	ANA868	551806
1112260	CD19+	CD19+	ANA805	551808
1112267	CD14-	CD14-	ANA804	551809
1112271	CD3-	CD3-	ANA809	551810
1112277	CD14-	CD14-	ANA804	551811
1112283	CD19+	CD19+	ANA805	551813
1112287	IgD+	IgD+	ANA813	551813
1112289	CD19+	CD19+	ANA805	551814
1112297	CD14-	CD14-	ANA804	551815
1112309	CD14-	CD14-	ANA804	551817
1112313	CD3-	CD3-	ANA809	551818
1112315	CD20-	CD20-	ANA806	551818
1112318	HLADR+	HLA-DR+	ANA812	551819
1112319	BDCA2, CD303+	BDCA2+	ANA870	551819
1112323	BDCA2, CD303+	BDCA2+	ANA870	551820
1112326		Lin1-		551821
1112335	B7-2+	CD86+	ANA868	551822
1112340	B7-2-	CD86-	ANA868	551823
1112343	BDCA2, CD303-	BDCA2-	ANA870	551824
1112347	BDCA2, CD303-	BDCA2-	ANA870	551825
1112355		Lin1-		551827
1112362	BDCA2, CD303-	BDCA2-	ANA870	551828
1112368	CD11c+	CD11c+	ANA814	551829
1112381	CD11c+	CD11c+	ANA814	551831
1112391	B7-2+	CD86+	ANA868	551832
1112408	CD11c+	CD11c+	ANA814	551835
1112413	HLADR+	HLA-DR+	ANA812	551836
1112414	BDCA2, CD303-	BDCA2-	ANA870	551836
1112438	CD14lo	CD14lo	ANA804	551841
1112450	CD14+	CD14+	ANA804	551845
1112453	CCRL1+	CX3CR1+	ANA59	551845
1112457	CCRL1+	CX3CR1+	ANA59	551846
1112463	HLADR+	HLA-DR+	ANA812	551848
1112475	HLADR+	HLA-DR+	ANA812	551851
1112478	CD14+	CD14+	ANA804	551852
1112479	HLADR+	HLA-DR+	ANA812	551852
1112482	CD14+	CD14+	ANA804	551853
1112503	HLADR+	HLA-DR+	ANA812	551859
1112520	CD16+	CD16+	ANA811	551863
1112526	SLAN+	SLAN+	ANA906	551865
1112529	CD16+	CD16+ granulocyte	ANA811	551868
1112537	CD4+	CD4+	ANA41	551872
1112539	CD278+	ICOS+	ANA898	551872
1112552	CD4+	CD4+	ANA41	551875
1112576	CXCR5+	CXCR5+	ANA78	551878
1112585	CD45RA-	CD45RA-	ANA816	551879
1112598	CD8-	CD8-	ANA810	551881
1112630	CD4+	CD4+	ANA41	551886
1112635	CCR6-	CCR6-	ANA36	551886
1112640	CXCR5-	CXCR5-	ANA78	551887
1112644	CD3+	CD3+	ANA809	551888
1112645	CD4+	CD4+	ANA41	551888
1112648	CD45RA-	CD45RA-	ANA816	551888
1112651	CD278+	ICOS+	ANA898	551888
1112652	CD3+	CD3+	ANA809	551889
1112658	CCR6+	CCR6+	ANA36	551889
1112666	CD278+	ICOS+	ANA898	551890
1112669	CD8-	CD8-	ANA810	551891
1112683	CD4-	CD4-	ANA41	551893
1112696	CXCR5+	CXCR5+	ANA78	551896
1112724	CD3-	CD3-	ANA809	551903
1112726	CD38+	CD38+	ANA808	551903
1112727	CD20-	CD20-	ANA806	551903
1112733	B7-2+	CD86+	ANA868	551904
1112735	CD3-	CD3-	ANA809	551905
1112750	CD19+	CD19+	ANA805	551908
1112757	CD14-	CD14-	ANA804	551909
1112764	IgD-	IgD-	ANA813	551910
1112767	CD14-	CD14-	ANA804	551911
1112774	CD3-	CD3-	ANA809	551913
1112781	CD14-	CD14-	ANA804	551914
1112792	CD3-	CD3-	ANA809	551916
1112802	CD19+	CD19+	ANA805	551918
1112811		Lin1-		551920
1112816		Lin1-		551921
1112824	CD11c-	CD11c-	ANA814	551922
1112827	HLADR+	HLA-DR+	ANA812	551923
1112835		Lin1-		551925
1112837	BDCA2, CD303-	BDCA2-	ANA870	551925
1112839	CD2-	CD2-	ANA860	551925
1112841	HLADR+	HLA-DR+	ANA812	551926
1112849	B7-2+	CD86+	ANA868	551927
1112870	BDCA2, CD303-	BDCA2-	ANA870	551931
1112881	B7-2+	CD86+	ANA868	551932
1112899	BDCA3+	BDCA3+	ANA894	551935
1112908	CD2+	CD2+	ANA860	551936
1112910	HLADR+	HLA-DR+	ANA812	551937
1112925	CD14+	CD14+	ANA804	551940
1112932	HLADR+	HLA-DR+	ANA812	551942
1112942	CD16-	CD16-	ANA811	551945
1112967	CD11b-	CD11b-	ANA878	551951
1112969	HLADR+	HLA-DR+	ANA812	551952
1112971	CD11b-	CD11b-	ANA878	551952
1112986	CD16-	CD16-	ANA811	551957
1112990	CD16+	CD16+	ANA811	551958
1112991	B7-2+	CD86+	ANA868	551958
1112992	CD14+	CD14+	ANA804	551959
1113003	SLAN+	SLAN+	ANA906	551961
1113005	HLADR+	HLA-DR+	ANA812	551962
1113008	CD14+	CD14+	ANA804	551963
1113010	CD16+	CD16+	ANA811	551963
1113020	CD3+	CD3+	ANA809	551969
1113044	CXCR5+	CXCR5+	ANA78	551975
1113046	CXCR3+	CXCR3+	ANA76	551975
1113051	CXCR5+	CXCR5+	ANA78	551976
1113061	CXCR3+	CXCR3+	ANA76	551977
1113067	CD45RA-	CD45RA-	ANA816	551978
1113070	CD278+	ICOS+	ANA898	551978
1113071	CD3+	CD3+	ANA809	551979
1113077	CCR6+	CCR6+	ANA36	551979
1113084	CCR6+	CCR6+	ANA36	551980
1113098	CXCR3-	CXCR3-	ANA76	551982
1113100	CD278+	ICOS+	ANA898	551982
1113116	CD45RA-	CD45RA-	ANA816	551985
1113123	CD45RA-	CD45RA-	ANA816	551986
1113124	CXCR3+	CXCR3+	ANA76	551986
1113131	CD45RA-	CD45RA-	ANA816	551987
1113151	CD8-	CD8-	ANA810	551990
1113154	CXCR3-	CXCR3-	ANA76	551990
1113193	CD14-	CD14-	ANA804	551998
1113209	CD14-	CD14-	ANA804	552002
1113231	CD14-	CD14-	ANA804	552006
1113233	CD24+	CD24+	ANA807	552006
1113238	CD27-	CD27-	ANA40	552007
1113251	CD3-	CD3-	ANA809	552010
1113288	CD3-	CD3-	ANA809	552017
1113303	BDCA2, CD303+	BDCA2+	ANA870	552020
1113335		Lin1-		552027
1113338	CD11c+	CD11c+	ANA814	552027
1113340		Lin1-		552028
1113344	B7-2-	CD86-	ANA868	552028
1113349	BDCA3-	BDCA3-	ANA894	552029
1113367	BDCA2, CD303-	BDCA2-	ANA870	552032
1113387	BDCA2, CD303-	BDCA2-	ANA870	552035
1113403	BDCA3+	BDCA3+	ANA894	552037
1113408	BDCA2, CD303-	BDCA2-	ANA870	552038
1113416	HLADR+	HLA-DR+	ANA812	552040
1113435	HLADR+	HLA-DR+	ANA812	552046
1113459	HLADR+	HLA-DR+	ANA812	552052
1113465	CD14+	CD14+	ANA804	552054
1113487	HLADR+	HLA-DR+	ANA812	552060
1113489	B7-2-	CD86-	ANA868	552060
1113495	HLADR+	HLA-DR+	ANA812	552062
1113505	SLAN-	SLAN-	ANA906	552064
1113510	CD3+	CD3+	ANA809	552069
1113529	CD45RA-	CD45RA-	ANA816	552074
1113531	CD3+	CD3+	ANA809	552075
1113532	CD4+	CD4+	ANA41	552075
1113534	CXCR5+	CXCR5+	ANA78	552075
1113559	CCR6+	CCR6+	ANA36	552078
1113561	CD3+	CD3+	ANA809	552079
1113564	CXCR5+	CXCR5+	ANA78	552079
1113580	CD45RA-	CD45RA-	ANA816	552081
1113582	CCR6-	CCR6-	ANA36	552081
1113586	CXCR5+	CXCR5+	ANA78	552082
1113601	CD278+	ICOS+	ANA898	552084
1113603	CD4+	CD4+	ANA41	552085
1113613	CD45RA-	CD45RA-	ANA816	552086
1113615	CCR6-	CCR6-	ANA36	552086
1113628	CD45RA-	CD45RA-	ANA816	552088
1113653	CCR6-	CCR6-	ANA36	552091
1113656	CD8-	CD8-	ANA810	552092
1113661	CD278+	ICOS+	ANA898	552092
1113665	CD3+	CD3+	ANA809	552094
1113666	CD4-	CD4-	ANA41	552094
1113667	CD8+	CD8+	ANA810	552094
1113668	CCR6+	CCR6+	ANA36	552094
1113686	CD14-	CD14-	ANA804	552099
1113713	B7-2+	CD86+	ANA868	552104
1113717	CD38+	CD38+	ANA808	552105
1113720	CD3-	CD3-	ANA809	552106
1113722	CD38+	CD38+	ANA808	552106
1113734	IgD+	IgD+	ANA813	552108
1113736	CD3-	CD3-	ANA809	552109
1113746	CD3-	CD3-	ANA809	552111
1113750	CD3-	CD3-	ANA809	552112
1113772	CD3-	CD3-	ANA809	552116
1113774	CD27-	CD27-	ANA40	552116
1113775	IgD-	IgD-	ANA813	552116
1113783	CD3-	CD3-	ANA809	552118
1113785	CD20-	CD20-	ANA806	552118
1113792	HLADR+	HLA-DR+	ANA812	552120
1113794	CD11c-	CD11c-	ANA814	552120
1113803	BDCA2, CD303+	BDCA2+	ANA870	552122
1113828	CD11c+	CD11c+	ANA814	552127
1113835		Lin1-		552129
1113840	BDCA1+	CD1c+	ANA895	552129
1113851	CD11c+	CD11c+	ANA814	552131
1113864	BDCA2, CD303-	BDCA2-	ANA870	552133
1113869		Lin1-		552134
1113877	BDCA2, CD303-	BDCA2-	ANA870	552135
1113895	B7-2+	CD86+	ANA868	552137
1113896		Lin1-		552138
1113906	HLADR+	HLA-DR+	ANA812	552140
1113940	CD14+	CD14+	ANA804	552150
1113942	CD16+	CD16+	ANA811	552150
1113943	CD11b+	CD11b+	ANA878	552150
1113958	CD14+	CD14+	ANA804	552155
1113966	CD16-	CD16-	ANA811	552157
1113982	CD16-	CD16-	ANA811	552161
1113985	HLADR+	HLA-DR+	ANA812	552162
1114009	CD278+	ICOS+	ANA898	552172
1114025	CD45RA-	CD45RA-	ANA816	552175
1114026	CXCR3+	CXCR3+	ANA76	552175
1114028	CD3+	CD3+	ANA809	552176
1114050	CD278+	ICOS+	ANA898	552178
1114053	CD8-	CD8-	ANA810	552179
1114056	CXCR3-	CXCR3-	ANA76	552179
1114058	CD3+	CD3+	ANA809	552180
1114065	CD278+	ICOS+	ANA898	552180
1114078	CXCR3-	CXCR3-	ANA76	552182
1114080	CD278+	ICOS+	ANA898	552182
1114081	CD3+	CD3+	ANA809	552183
1114086	CD3+	CD3+	ANA809	552184
1114091	CD278+	ICOS+	ANA898	552184
1114101	CD8-	CD8-	ANA810	552186
1114102	CXCR5-	CXCR5-	ANA78	552186
1114103	CD45RA-	CD45RA-	ANA816	552186
1114105	CCR6-	CCR6-	ANA36	552186
1114111	CD45RA-	CD45RA-	ANA816	552187
1114118	CD45RA-	CD45RA-	ANA816	552188
1114121	CD278+	ICOS+	ANA898	552188
1114136	CD278+	ICOS+	ANA898	552190
1114139	CD8-	CD8-	ANA810	552191
1114159	CD3+	CD3+	ANA809	552195
1114160	CD4-	CD4-	ANA41	552195
1114170	CD278+	ICOS+	ANA898	552197
1114182	CD19+	CD19+	ANA805	552201
1114203	B7-2+	CD86+	ANA868	552204
1114209	CD19+	CD19+	ANA805	552206
1114214	B7-2+	CD86+	ANA868	552206
1114217	CD14-	CD14-	ANA804	552207
1114237	CD14-	CD14-	ANA804	552211
1114251	CD14-	CD14-	ANA804	552214
1114255	CD19+	CD19+	ANA805	552215
1114256	CD3-	CD3-	ANA809	552215
1114257	CD14-	CD14-	ANA804	552215
1114259	IgD-	IgD-	ANA813	552215
1114260	B7-2+	CD86+	ANA868	552215
1114273	CD3-	CD3-	ANA809	552218
1114282	HLADR+	HLA-DR+	ANA812	552220
1114286		Lin1-		552221
1114288	BDCA2, CD303+	BDCA2+	ANA870	552221
1114295	B7-2+	CD86+	ANA868	552222
1114298	BDCA2, CD303+	BDCA2+	ANA870	552223
1114300	B7-2-	CD86-	ANA868	552223
1114303	BDCA2, CD303-	BDCA2-	ANA870	552224
1114304	CD11c+	CD11c+	ANA814	552224
1114310		Lin1-		552226
1114319	B7-2+	CD86+	ANA868	552227
1114321	HLADR+	HLA-DR+	ANA812	552228
1114327	BDCA2, CD303-	BDCA2-	ANA870	552229
1114333	BDCA2, CD303-	BDCA2-	ANA870	552230
1114341	CD11c+	CD11c+	ANA814	552231
1114345		Lin1-		552232
1114351	B7-2+	CD86+	ANA868	552232
1114356	BDCA3-	BDCA3-	ANA894	552233
1114358	B7-2-	CD86-	ANA868	552233
1114360	HLADR+	HLA-DR+	ANA812	552234
1114363	BDCA3+	BDCA3+	ANA894	552234
1114364	BDCA1-	CD1c-	ANA895	552234
1114372		Lin1-		552236
1114382	CD11c+	CD11c+	ANA814	552237
1114383	BDCA3+	BDCA3+	ANA894	552237
1114393	CD14+	CD14+	ANA804	552239
1114399	HLADR+	HLA-DR+	ANA812	552241
1114400	CD16+	CD16+	ANA811	552241
1114405	HLADR+	HLA-DR+	ANA812	552243
1114414	CD14+	CD14+	ANA804	552246
1114415	HLADR+	HLA-DR+	ANA812	552246
1114417	CCRL1+	CX3CR1+	ANA59	552246
1114433	CD11b+	CD11b+	ANA878	552250
1114440	CD16-	CD16-	ANA811	552252
1114449	HLADRlo	HLA-DRlo	ANA812	552255
1114457	B7-2+	CD86+	ANA868	552257
1114472	CD16-	CD16-	ANA811	552261
1114483	HLADR+	HLA-DR+	ANA812	552264
1114484	CD16-	CD16-	ANA811	552264
1114488	CD16-	CD16- granulocyte	ANA811	552267
1114494	CD4+	CD4+	ANA41	552271
1114500	CD3+	CD3+	ANA809	552273
1114504	CD45RA-	CD45RA-	ANA816	552273
1114516	CXCR3+	CXCR3+	ANA76	552275
1114519	CD4+	CD4+	ANA41	552276
1114525	CD278+	ICOS+	ANA898	552276
1114527	CD4+	CD4+	ANA41	552277
1114539	CCR6+	CCR6+	ANA36	552278
1114540	CD278+	ICOS+	ANA898	552278
1114547	CCR6+	CCR6+	ANA36	552279
1114549	CD4+	CD4+	ANA41	552280
1114582	CD3+	CD3+	ANA809	552285
1114584	CD8-	CD8-	ANA810	552285
1114588	CCR6-	CCR6-	ANA36	552285
1114601	CD45RA-	CD45RA-	ANA816	552287
1114627	CD3+	CD3+	ANA809	552291
1114639	CXCR3-	CXCR3-	ANA76	552292
1114655	CD8+	CD8+	ANA810	552296
1114656	CXCR5+	CXCR5+	ANA78	552296
1114669	CD3-	CD3-	ANA809	552300
1114672	CD19+	CD19+	ANA805	552301
1114676	CD138+	CD138+	ANA891	552301
1114682	B7-2+	CD86+	ANA868	552302
1114707	CD14-	CD14-	ANA804	552307
1114708	CD27-	CD27-	ANA40	552307
1114730	CD3-	CD3-	ANA809	552312
1114734	CD3-	CD3-	ANA809	552313
1114750	B7-2+	CD86+	ANA868	552315
1114757	CD19+	CD19+	ANA805	552317
1114770	CD11c-	CD11c-	ANA814	552319
1114773	BDCA2, CD303+	BDCA2+	ANA870	552320
1114798	CD11c+	CD11c+	ANA814	552325
1114804	CD2+	CD2+	ANA860	552326
1114805		Lin1-		552327
1114808	CD11c+	CD11c+	ANA814	552327
1114826	BDCA1+	CD1c+	ANA895	552330
1114828		Lin1-		552331
1114832	BDCA3-	BDCA3-	ANA894	552331
1114834	CD2+	CD2+	ANA860	552331
1114838	CD11c+	CD11c+	ANA814	552332
1114842		Lin1-		552333
1114847	BDCA1+	CD1c+	ANA895	552333
1114866	BDCA3+	BDCA3+	ANA894	552336
1114869		Lin1-		552337
1114872	CD11c+	CD11c+	ANA814	552337
1114875	B7-2+	CD86+	ANA868	552337
1114885	CD14+	CD14+	ANA804	552340
1114888	CD14lo	CD14lo	ANA804	552341
1114892	HLADR+	HLA-DR+	ANA812	552342
1114893	CD16+	CD16+	ANA811	552342
1114898	HLADR+	HLA-DR+	ANA812	552344
1114914	CD16-	CD16-	ANA811	552348
1114930	CD16-	CD16-	ANA811	552352
1114932	CD14+	CD14+	ANA804	552353
1114936	HLADRhi	HLA-DRhi	ANA812	552354
1114944	CD14+	CD14+	ANA804	552357
1114945	HLADR+	HLA-DR+	ANA812	552357
1114946	CD16-	CD16-	ANA811	552357
1114949	HLADR+	HLA-DR+	ANA812	552358
1114953	HLADR+	HLA-DR+	ANA812	552359
1114968	CD14+	CD14+	ANA804	552363
1114990	CD3+	CD3+	ANA809	552373
1114993	CXCR5+	CXCR5+	ANA78	552373
1114995	CD3+	CD3+	ANA809	552374
1115025	CD8-	CD8-	ANA810	552378
1115026	CXCR5+	CXCR5+	ANA78	552378
1115027	CD45RA-	CD45RA-	ANA816	552378
1115049	CXCR5+	CXCR5+	ANA78	552381
1115063	CD8-	CD8-	ANA810	552383
1115082	CXCR5-	CXCR5-	ANA78	552386
1115090	CXCR5-	CXCR5-	ANA78	552387
1115106	CD45RA-	CD45RA-	ANA816	552389
1115129	CXCR3-	CXCR3-	ANA76	552392
1115139	CD3+	CD3+	ANA809	552395
1115151	CD19+	CD19+	ANA805	552398
1115153	CD14-	CD14-	ANA804	552398
1115166	CD138+	CD138+	ANA891	552401
1115167	CD19+	CD19+	ANA805	552402
1115170	CD27+	CD27+	ANA40	552402
1115172	B7-2+	CD86+	ANA868	552402
1115177	CD20-	CD20-	ANA806	552403
1115197	CD14-	CD14-	ANA804	552407
1115215	CD19+	CD19+	ANA805	552411
1115221	CD14-	CD14-	ANA804	552412
1115224	CD3-	CD3-	ANA809	552413
1115225	CD14-	CD14-	ANA804	552413
1115235	CD19+	CD19+	ANA805	552415
1115252	CD19+	CD19+	ANA805	552418
1115254	CD14-	CD14-	ANA804	552418
1115255	CD20-	CD20-	ANA806	552418
1115258	HLADR+	HLA-DR+	ANA812	552419
1115266		Lin1-		552421
1115267	HLADR+	HLA-DR+	ANA812	552421
1115274	CD11c-	CD11c-	ANA814	552422
1115287	BDCA2, CD303-	BDCA2-	ANA870	552425
1115288	CD11c+	CD11c+	ANA814	552425
1115290		Lin1-		552426
1115297	BDCA2, CD303-	BDCA2-	ANA870	552427
1115298	CD11c+	CD11c+	ANA814	552427
1115302	BDCA2, CD303-	BDCA2-	ANA870	552428
1115310	BDCA1+	CD1c+	ANA895	552429
1115316	BDCA1+	CD1c+	ANA895	552430
1115322	BDCA3-	BDCA3-	ANA894	552431
1115325		Lin1-		552432
1115326	HLADR+	HLA-DR+	ANA812	552432
1115332		Lin1-		552433
1115349	BDCA3+	BDCA3+	ANA894	552435
1115351	CD2-	CD2-	ANA860	552435
1115368	BDCA2, CD303-	BDCA2-	ANA870	552438
1115371	BDCA1-	CD1c-	ANA895	552438
1115381	CD14+	CD14+	ANA804	552442
1115387	CD14lo	CD14lo	ANA804	552444
1115394	CD14+	CD14+	ANA804	552446
1115396	CD16+	CD16+	ANA811	552446
1115399	HLADR+	HLA-DR+	ANA812	552447
1115408	CD16-	CD16-	ANA811	552449
1115433	CD16-	CD16-	ANA811	552456
1115435	HLADR+	HLA-DR+	ANA812	552457
1115442	CD14+	CD14+	ANA804	552459
1115443	HLADR+	HLA-DR+	ANA812	552459
1115444	CD16+	CD16+	ANA811	552459
1115455	HLADR+	HLA-DR+	ANA812	552462
1115458	CD14+	CD14+	ANA804	552463
1115475	CD8-	CD8-	ANA810	552471
1115485	CD3+	CD3+	ANA809	552474
1115489	CD45RA-	CD45RA-	ANA816	552474
1115506	CD3+	CD3+	ANA809	552477
1115516	CXCR5+	CXCR5+	ANA78	552478
1115525	CD45RA-	CD45RA-	ANA816	552479
1115526	CXCR3-	CXCR3-	ANA76	552479
1115527	CCR6+	CCR6+	ANA36	552479
1115528	CD3+	CD3+	ANA809	552480
1115534	CCR6+	CCR6+	ANA36	552480
1115535	CD278+	ICOS+	ANA898	552480
1115546	CXCR5+	CXCR5+	ANA78	552482
1115551	CD3+	CD3+	ANA809	552483
1115558	CD8-	CD8-	ANA810	552484
1115577	CD3+	CD3+	ANA809	552487
1115578	CD4+	CD4+	ANA41	552487
1115585	CD4+	CD4+	ANA41	552488
1115598	CCR6+	CCR6+	ANA36	552489
1115602	CXCR5-	CXCR5-	ANA78	552490
1115648	CD19+	CD19+	ANA805	552500
1115649	CD3-	CD3-	ANA809	552500
1115662	B7-2+	CD86+	ANA868	552502
1115668	CD19+	CD19+	ANA805	552504
1115681	CD14-	CD14-	ANA804	552506
1115697	CD14-	CD14-	ANA804	552509
1115700	CD19+	CD19+	ANA805	552510
1115705	CD19+	CD19+	ANA805	552511
1115707	CD14-	CD14-	ANA804	552511
1115717	IgD+	IgD+	ANA813	552513
1115723	IgD+	IgD+	ANA813	552514
1115726	CD3-	CD3-	ANA809	552515
1115729	IgD-	IgD-	ANA813	552515
1115738	CD3-	CD3-	ANA809	552517
1115741	B7-2+	CD86+	ANA868	552517
1115751		Lin1-		552520
1115761		Lin1-		552522
1115763	BDCA2, CD303+	BDCA2+	ANA870	552522
1115783	CD11c+	CD11c+	ANA814	552526
1115790		Lin1-		552528
1115793	CD11c+	CD11c+	ANA814	552528
1115794	B7-2-	CD86-	ANA868	552528
1115802	HLADR+	HLA-DR+	ANA812	552530
1115804	CD11c+	CD11c+	ANA814	552530
1115808		Lin1-		552531
1115825	CD11c+	CD11c+	ANA814	552533
1115826	BDCA3-	BDCA3-	ANA894	552533
1115831	BDCA2, CD303-	BDCA2-	ANA870	552534
1115839	BDCA3+	BDCA3+	ANA894	552535
1115851	BDCA2, CD303-	BDCA2-	ANA870	552537
1115855	B7-2+	CD86+	ANA868	552537
1115861	BDCA1-	CD1c-	ANA895	552538
1115864	HLADR+	HLA-DR+	ANA812	552539
1115866	HLADR+	HLA-DR+	ANA812	552540
1115869	HLADR+	HLA-DR+	ANA812	552541
1115872	HLADR+	HLA-DR+	ANA812	552542
1115874	CD14+	CD14+	ANA804	552543
1115875	HLADR+	HLA-DR+	ANA812	552543
1115882	CD16-	CD16-	ANA811	552545
1115885	HLADR+	HLA-DR+	ANA812	552546
1115887	CCRL1+	CX3CR1+	ANA59	552546
1115888	CD14+	CD14+	ANA804	552547
1115901	HLADR+	HLA-DR+	ANA812	552550
1115906	CD16+	CD16+	ANA811	552551
1115909	HLADR+	HLA-DR+	ANA812	552552
1115945	HLADR+	HLA-DR+	ANA812	552562
1115948	CD14+	CD14+	ANA804	552563
1115949	HLADR+	HLA-DR+	ANA812	552563
1115963	CD3+	CD3+	ANA809	552571
1115968	CD8-	CD8-	ANA810	552572
1115985	CD45RA-	CD45RA-	ANA816	552575
1115991	CXCR5+	CXCR5+	ANA78	552576
1115992	CD45RA-	CD45RA-	ANA816	552576
1115996	CD3+	CD3+	ANA809	552577
1116001	CXCR3+	CXCR3+	ANA76	552577
1116012	CD4+	CD4+	ANA41	552579
1116020	CD8-	CD8-	ANA810	552580
1116023	CXCR3-	CXCR3-	ANA76	552580
1116033	CD3+	CD3+	ANA809	552582
1116036	CXCR5+	CXCR5+	ANA78	552582
1116049	CXCR5-	CXCR5-	ANA78	552584
1116051	CD278+	ICOS+	ANA898	552584
1116052	CD3+	CD3+	ANA809	552585
1116057	CXCR3+	CXCR3+	ANA76	552585
1116075	CD4+	CD4+	ANA41	552588
1116082	CD3+	CD3+	ANA809	552589
1116087	CXCR3-	CXCR3-	ANA76	552589
1116090	CD4+	CD4+	ANA41	552590
1116091	CD8-	CD8-	ANA810	552590
1116093	CD45RA-	CD45RA-	ANA816	552590
1116115	CD3+	CD3+	ANA809	552594
1116116	CD4-	CD4-	ANA41	552594
1116119	CD3+	CD3+	ANA809	552595
1116133	CD14-	CD14-	ANA804	552598
1116137	B7-2+	CD86+	ANA868	552599
1116146	CD138+	CD138+	ANA891	552601
1116149	CD14-	CD14-	ANA804	552602
1116162	CD20-	CD20-	ANA806	552604
1116170	CD3-	CD3-	ANA809	552606
1116198	CD20+	CD20+	ANA806	552611
1116200	CD3-	CD3-	ANA809	552612
1116204	CD3-	CD3-	ANA809	552613
1116215	CD19+	CD19+	ANA805	552615
1116216	CD3-	CD3-	ANA809	552615
