FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1205518	CD3	CD3	ANA809	574735
1205526	singlet	Singlet		574737
1205534		WBC		574738
1205550	singlet	Singlet		574740
1205557	CXCR3+	CXCR3+	ANA76	574740
1205563	CD3	CD3	ANA809	574741
1205623	CD45RA-	CD45RA-	ANA816	574747
1205625		WBC		574748
1205643	lymphocyte	Lymph		574750
1205645	CD4	CD4	ANA41	574750
1205649	CCR6-	CCR6-	ANA36	574750
1205650	CD278+	ICOS+	ANA898	574750
1205664	CD4	CD4	ANA41	574752
1205665	CXCR5-	CXCR5-	ANA78	574752
1205673	CD3	CD3	ANA809	574753
1205684	CXCR5-	CXCR5-	ANA78	574754
1205713	singlet	Singlet		574758
1205717	CD8	CD8	ANA810	574758
1205720		WBC		574759
1205734	CD3	CD3	ANA809	574761
1205755	CD27+	CD27+	ANA40	574765
1205757	singlet	Singlet		574766
1205771		WBC		574768
1205780	CD19	CD19	ANA805	574769
1205788	CD24+	CD24+	ANA807	574770
1205789	B7-2+	CD86+	ANA868	574770
1205798	lymphocyte	Lymph		574772
1205799	CD19	CD19	ANA805	574772
1205800	CD27+	CD27+	ANA40	574772
1205803		WBC		574773
1205807	IgD-	IgD-	ANA813	574773
1205815		WBC		574775
1205825	CD20-	CD20-	ANA806	574776
1205840	singlet	Singlet		574779
1205844	CD27+	CD27+	ANA40	574779
1205853	B7-2+	CD86+	ANA868	574780
1205862		WBC		574782
1205871	CD14+	CD14+	ANA804	574783
1205878	CD40+	CD40+	ANA42	574784
1205885	CD16+	CD16+	ANA811	574785
1205887		WBC		574786
1205889	CD14+	CD14+	ANA804	574786
1205895		Mono		574787
1205906	CD16-	CD16-	ANA811	574788
1205914	singlet	Singlet		574790
1205919	CD16+	CD16+	ANA811	574790
1205925	HLADR	HLADR	ANA812	574791
1205926	CD16+	CD16+	ANA811	574791
1205931	CD14+	CD14+	ANA804	574792
1205947	CD16+	CD16+	ANA811	574794
1205952	CD14+	CD14+	ANA804	574795
1205961	CD16-	CD16-	ANA811	574796
1205963	singlet	Singlet		574797
1205980	CD14+	CD14+	ANA804	574799
1205981	HLADR	HLADR	ANA812	574799
1205986		Mono		574800
1206003	CD16+	CD16+	ANA811	574802
1206009	HLADR	HLADR	ANA812	574803
1206012	singlet	Singlet		574804
1206014		Mono		574804
1206015	CD14+	CD14+	ANA804	574804
1206035		Mono		574807
1206054	singlet	Singlet		574811
1206056		Neutro		574811
1206078		Lin1-DR+		574815
1206079	BDCA2, CD303+	BDCA2+	ANA870	574815
1206080	CD11c-	CD11c-	ANA814	574815
1206084		Lymo		574816
1206097		WBC		574818
1206107	CD11c+	CD11c+	ANA814	574819
1206114	CD11c+	CD11c+	ANA814	574820
1206131		WBC		574823
1206133		Lin1-DR+		574823
1206134	BDCA2, CD303-	BDCA2-	ANA870	574823
1206135	CD11c+	CD11c+	ANA814	574823
1206147	singlet	Singlet		574825
1206149		Lymo		574825
1206155	CD2+	CD2+	ANA860	574825
1206156	singlet	Singlet		574826
1206171	BDCA3-	BDCA3-	ANA894	574827
1206175		WBC		574828
1206209	singlet	Singlet		574832
1206223		WBC		574834
1206237	CD278+	ICOS+	ANA898	574836
1206245	singlet	Singlet		574838
1206250	CXCR5+	CXCR5+	ANA78	574838
1206275	CD3	CD3	ANA809	574841
1206278	CD45RA-	CD45RA-	ANA816	574841
1206279	CXCR3+	CXCR3+	ANA76	574841
1206294	CD3	CD3	ANA809	574843
1206299	CCR6+	CCR6+	ANA36	574843
1206300	singlet	Singlet		574844
1206324	CXCR5+	CXCR5+	ANA78	574846
1206326	CXCR3-	CXCR3-	ANA76	574846
1206339	CD3	CD3	ANA809	574848
1206349	CXCR5-	CXCR5-	ANA78	574849
1206358	CXCR5-	CXCR5-	ANA78	574850
1206361	CCR6-	CCR6-	ANA36	574850
1206373		WBC		574852
1206386	CD4	CD4	ANA41	574853
1206389	CXCR3-	CXCR3-	ANA76	574853
1206392		WBC		574854
1206393	lymphocyte	Lymph		574854
1206395	CD4	CD4	ANA41	574854
1206398	CXCR3-	CXCR3-	ANA76	574854
1206410	singlet	Singlet		574856
1206421		WBC		574857
1206427	lymphocyte	Lymph		574858
1206433	lymphocyte	Lymph		574859
1206434	CD3	CD3	ANA809	574859
1206447	CD8	CD8	ANA810	574861
1206454		WBC		574863
1206462	CD27+	CD27+	ANA40	574864
1206482	singlet	Singlet		574868
1206484	lymphocyte	Lymph		574868
1206487	CD20-	CD20-	ANA806	574868
1206493	CD38+	CD38+	ANA808	574869
1206515		WBC		574873
1206521		WBC		574874
1206536	CD19+	CD19+	ANA805	574876
1206544	B7-2+	CD86+	ANA868	574877
1206578	CD20-	CD20-	ANA806	574882
1206594	singlet	Singlet		574886
1206604	CD4	CD4	ANA41	574887
1206614	CD278+	ICOS+	ANA898	574888
1206622	CXCR3+	CXCR3+	ANA76	574889
1206623	CCR6-	CCR6-	ANA36	574889
1206627	CD3	CD3	ANA809	574890
1206638	CD4	CD4	ANA41	574891
1206641	CXCR3+	CXCR3+	ANA76	574891
1206660	CXCR3-	CXCR3-	ANA76	574893
1206664	lymphocyte	Lymph		574894
1206681	singlet	Singlet		574896
1206691	singlet	Singlet		574897
1206694	CD3	CD3	ANA809	574897
1206735		WBC		574902
1206765	lymphocyte	Lymph		574905
1206785	CD3	CD3	ANA809	574907
1206786	CD8	CD8	ANA810	574907
1206791	CD8	CD8	ANA810	574908
1206794		WBC		574909
1206795	lymphocyte	Lymph		574909
1206812		WBC		574912
1206844	singlet	Singlet		574918
1206848	CD38+	CD38+	ANA808	574918
1206850	B7-2+	CD86+	ANA868	574918
1206859	lymphocyte	Lymph		574920
1206861	CD38+	CD38+	ANA808	574920
1206868	CD27-	CD27-	ANA40	574921
1206872	lymphocyte	Lymph		574922
1206878	lymphocyte	Lymph		574923
1206880	CD27+	CD27+	ANA40	574923
1206895		WBC		574926
1206896	lymphocyte	Lymph		574926
1206900	singlet	Singlet		574927
1206901		WBC		574927
1206903	CD19	CD19	ANA805	574927
1206905	IgD+	IgD+	ANA813	574927
1206910	CD19	CD19	ANA805	574928
1206923	lymphocyte	Lymph		574930
1206927	B7-2+	CD86+	ANA868	574930
1206938	CD19	CD19	ANA805	574932
1206948	lymphocyte	Lymph		574934
1206950	CD278+	ICOS+	ANA898	574934
1206953	lymphocyte	Lymph		574935
1206956	singlet	Singlet		574936
1206957		WBC		574936
1206968	CD45RA-	CD45RA-	ANA816	574937
1206981	CD4	CD4	ANA41	574939
1206983	CD45RA-	CD45RA-	ANA816	574939
1206995	CD278+	ICOS+	ANA898	574940
1207005	singlet	Singlet		574942
1207013	CCR6+	CCR6+	ANA36	574942
1207021	CD45RA-	CD45RA-	ANA816	574943
1207028	CD4	CD4	ANA41	574944
1207032	CCR6+	CCR6+	ANA36	574944
1207035		WBC		574945
1207055	lymphocyte	Lymph		574947
1207063	CD3	CD3	ANA809	574948
1207077	singlet	Singlet		574950
1207079	lymphocyte	Lymph		574950
1207080	CD3	CD3	ANA809	574950
1207090	CD3	CD3	ANA809	574951
1207108	lymphocyte	Lymph		574953
1207113	CXCR3-	CXCR3-	ANA76	574953
1207129	CD4	CD4	ANA41	574955
1207132	CXCR3-	CXCR3-	ANA76	574955
1207143	CD278+	ICOS+	ANA898	574956
1207144	singlet	Singlet		574957
1207149	singlet	Singlet		574958
1207156		WBC		574959
1207158	CD3	CD3	ANA809	574959
1207160	CXCR3+	CXCR3+	ANA76	574959
1207170	CD3	CD3	ANA809	574961
1207182	singlet	Singlet		574964
1207205	CD20-	CD20-	ANA806	574967
1207213	singlet	Singlet		574969
1207221	lymphocyte	Lymph		574970
1207228	lymphocyte	Lymph		574971
1207252	lymphocyte	Lymph		574975
1207260	CD19+	CD19+	ANA805	574976
1207268	B7-2+	CD86+	ANA868	574977
1207283	singlet	Singlet		574980
1207284		WBC		574980
1207287	CD27-	CD27-	ANA40	574980
1207292	lymphocyte	Lymph		574981
1207306	lymphocyte	Lymph		574983
1207309		WBC		574984
1207310	lymphocyte	Lymph		574984
1207322	CD4	CD4	ANA41	574986
1207359		WBC		574991
1207361	CD3	CD3	ANA809	574991
1207385	CCR6+	CCR6+	ANA36	574993
1207387		WBC		574994
1207395	CD278+	ICOS+	ANA898	574994
1207399	CD3	CD3	ANA809	574995
1207406		WBC		574996
1207412	CXCR3-	CXCR3-	ANA76	574996
1207418	CD3	CD3	ANA809	574997
1207422	singlet	Singlet		574998
1207431		WBC		574999
1207433	CD3	CD3	ANA809	574999
1207434	CD4	CD4	ANA41	574999
1207439	singlet	Singlet		575000
1207449	singlet	Singlet		575001
1207468	singlet	Singlet		575003
1207477	singlet	Singlet		575004
1207485	CCR6+	CCR6+	ANA36	575004
1207489	lymphocyte	Lymph		575005
1207490	CD3	CD3	ANA809	575005
1207491	CD4	CD4	ANA41	575005
1207525	lymphocyte	Lymph		575010
1207528	CXCR5+	CXCR5+	ANA78	575010
1207540		WBC		575013
1207568	singlet	Singlet		575018
1207569		WBC		575018
1207595		WBC		575022
1207599	IgD+	IgD+	ANA813	575022
1207611	IgD-	IgD-	ANA813	575024
1207617	CD20+	CD20+	ANA806	575025
1207625		WBC		575027
1207635	CD27+	CD27+	ANA40	575028
1207637	B7-2+	CD86+	ANA868	575028
1207648	CD19	CD19	ANA805	575030
1207658	B7-2+	CD86+	ANA868	575031
1207673	CD3	CD3	ANA809	575034
1207677	lymphocyte	Lymph		575035
1207696	CD3	CD3	ANA809	575038
1207702		WBC		575039
1207722	lymphocyte	Lymph		575041
1207723	CD3	CD3	ANA809	575041
1207729	singlet	Singlet		575042
1207731	lymphocyte	Lymph		575042
1207736	CXCR3+	CXCR3+	ANA76	575042
1207738	CD278+	ICOS+	ANA898	575042
1207742	CD3	CD3	ANA809	575043
1207748	singlet	Singlet		575044
1207759		WBC		575045
1207766	CCR6-	CCR6-	ANA36	575045
1207768		WBC		575046
1207771	CD4	CD4	ANA41	575046
1207775	CCR6-	CCR6-	ANA36	575046
1207776	CD278+	ICOS+	ANA898	575046
1207781	CD4	CD4	ANA41	575047
1207784	singlet	Singlet		575048
1207787	CD3	CD3	ANA809	575048
1207797	CXCR5-	CXCR5-	ANA78	575049
1207811	singlet	Singlet		575051
1207817	CD45RA-	CD45RA-	ANA816	575051
1207818	CXCR3+	CXCR3+	ANA76	575051
1207825	CXCR5-	CXCR5-	ANA78	575052
1207831		WBC		575053
1207836	CD45RA-	CD45RA-	ANA816	575053
1207840		WBC		575054
1207842	CD3	CD3	ANA809	575054
1207847	CCR6+	CCR6+	ANA36	575054
1207853	CD4	CD4	ANA41	575055
1207854	CXCR5-	CXCR5-	ANA78	575055
1207859		WBC		575056
1207861	CD3	CD3	ANA809	575056
1207864	CD45RA-	CD45RA-	ANA816	575056
1207865	CXCR3-	CXCR3-	ANA76	575056
1207871	CD3	CD3	ANA809	575057
1207886		WBC		575060
1207889	CD8	CD8	ANA810	575060
1207890	CXCR5+	CXCR5+	ANA78	575060
1207895	CD8	CD8	ANA810	575061
1207929	CD20-	CD20-	ANA806	575067
1207932	lymphocyte	Lymph		575068
1207951		WBC		575071
1207957		WBC		575072
1207959	CD19	CD19	ANA805	575072
1207972	CD27-	CD27-	ANA40	575074
1207975		WBC		575075
1208009	lymphocyte	Lymph		575080
1208015		WBC		575081
1208020	B7-2+	CD86+	ANA868	575081
1208034	lymphocyte	Lymph		575084
1208037	singlet	Singlet		575085
1208046	CD4	CD4	ANA41	575086
1208048	singlet	Singlet		575087
1208057	lymphocyte	Lymph		575088
1208063	singlet	Singlet		575089
1208082	singlet	Singlet		575091
1208085	CD3	CD3	ANA809	575091
1208087	CXCR5+	CXCR5+	ANA78	575091
1208095	CD4	CD4	ANA41	575092
1208097	CD45RA-	CD45RA-	ANA816	575092
1208105	CD4	CD4	ANA41	575093
1208113	CD3	CD3	ANA809	575094
1208117	CXCR3-	CXCR3-	ANA76	575094
1208119	CD278+	ICOS+	ANA898	575094
1208122	lymphocyte	Lymph		575095
1208124	CD4	CD4	ANA41	575095
1208131	lymphocyte	Lymph		575096
1208134	CXCR5+	CXCR5+	ANA78	575096
1208137	CCR6-	CCR6-	ANA36	575096
1208138	CD278+	ICOS+	ANA898	575096
1208140		WBC		575097
1208142	CD3	CD3	ANA809	575097
1208143	CD4	CD4	ANA41	575097
1208144	CXCR5-	CXCR5-	ANA78	575097
1208148	lymphocyte	Lymph		575098
1208157	CD3	CD3	ANA809	575099
1208159	CXCR5-	CXCR5-	ANA78	575099
1208186	CD4	CD4	ANA41	575102
1208217	CD45RA-	CD45RA-	ANA816	575105
1208220	singlet	Singlet		575106
1208225	CXCR5-	CXCR5-	ANA78	575106
1208235	singlet	Singlet		575108
1208237	lymphocyte	Lymph		575108
1208244	CD3	CD3	ANA809	575109
1208248		WBC		575110
1208253	singlet	Singlet		575111
1208254		WBC		575111
1208255	lymphocyte	Lymph		575111
1208260		WBC		575112
1208277	CD27+	CD27+	ANA40	575115
1208290	CD38+	CD38+	ANA808	575117
1208291	CD20-	CD20-	ANA806	575117
1208294	lymphocyte	Lymph		575118
1208312	singlet	Singlet		575121
1208313		WBC		575121
1208331		WBC		575124
1208336	singlet	Singlet		575125
1208338	lymphocyte	Lymph		575125
1208341	CD20+	CD20+	ANA806	575125
1208342	singlet	Singlet		575126
1208353	IgD+	IgD+	ANA813	575127
1208355	singlet	Singlet		575128
1208368	B7-2+	CD86+	ANA868	575129
1208371	lymphocyte	Lymph		575130
1208378	lymphocyte	Lymph		575131
1208388	CD20-	CD20-	ANA806	575132
1208393	CD3	CD3	ANA809	575133
1208394	singlet	Singlet		575134
1208397	CD3	CD3	ANA809	575134
1208435		WBC		575140
1208442	CCR6-	CCR6-	ANA36	575140
1208443	CD278+	ICOS+	ANA898	575140
1208448	CD4	CD4	ANA41	575141
1208451	CXCR3+	CXCR3+	ANA76	575141
1208479	CXCR3-	CXCR3-	ANA76	575144
1208485	CD3	CD3	ANA809	575145
1208489	CXCR3-	CXCR3-	ANA76	575145
1208508	singlet	Singlet		575148
1208515	CD278+	ICOS+	ANA898	575148
1208520	CD4	CD4	ANA41	575149
1208531	CD45RA-	CD45RA-	ANA816	575150
1208532	CXCR3+	CXCR3+	ANA76	575150
1208537	lymphocyte	Lymph		575151
1208540	CXCR5-	CXCR5-	ANA78	575151
1208551	CXCR3+	CXCR3+	ANA76	575152
1208553	CD278+	ICOS+	ANA898	575152
1208556	lymphocyte	Lymph		575153
1208564		WBC		575154
1208577	CD4	CD4	ANA41	575155
1208581	CCR6-	CCR6-	ANA36	575155
1208582	singlet	Singlet		575156
1208596	CD8	CD8	ANA810	575157
1208598		WBC		575158
1208605	lymphocyte	Lymph		575159
1208611	lymphocyte	Lymph		575160
1208614	CXCR5+	CXCR5+	ANA78	575160
1208625	singlet	Singlet		575163
1208631		WBC		575164
1208632	lymphocyte	Lymph		575164
1208641	singlet	Singlet		575166
1208644	CD19	CD19	ANA805	575166
1208646	CD138+	CD138+	ANA891	575166
1208647	B7-2+	CD86+	ANA868	575166
1208666	CD24+	CD24+	ANA807	575169
1208686	singlet	Singlet		575173
1208691	IgD-	IgD-	ANA813	575173
1208694	lymphocyte	Lymph		575174
1208710	singlet	Singlet		575177
1208749	CD19+	CD19+	ANA805	575182
1208766	singlet	Singlet		575186
1208767		WBC		575186
1208780		WBC		575188
1208803	CXCR3+	CXCR3+	ANA76	575190
1208804	CCR6-	CCR6-	ANA36	575190
1208806	singlet	Singlet		575191
1208809	CD3	CD3	ANA809	575191
1208825	singlet	Singlet		575193
1208840	CD45RA-	CD45RA-	ANA816	575194
1208842	CCR6+	CCR6+	ANA36	575194
1208846	lymphocyte	Lymph		575195
1208847	CD3	CD3	ANA809	575195
1208852	CCR6-	CCR6-	ANA36	575195
1208853	singlet	Singlet		575196
1208860	CXCR3-	CXCR3-	ANA76	575196
1208862	CD278+	ICOS+	ANA898	575196
1208883	CXCR5-	CXCR5-	ANA78	575199
1208918	lymphocyte	Lymph		575203
1208925	singlet	Singlet		575204
1208932	CXCR3-	CXCR3-	ANA76	575204
1208935	singlet	Singlet		575205
1208938	CD3	CD3	ANA809	575205
1208950	CD45RA-	CD45RA-	ANA816	575206
1208968	CD3	CD3	ANA809	575209
1208975	CD8	CD8	ANA810	575210
1208978		WBC		575211
1208988		WBC		575213
1208993		WBC		575214
1209011		WBC		575217
1209019	CD19	CD19	ANA805	575218
1209021	CD20-	CD20-	ANA806	575218
1209023	singlet	Singlet		575219
1209031	lymphocyte	Lymph		575220
1209042	singlet	Singlet		575222
1209087		WBC		575229
1209100	singlet	Singlet		575231
1209101		WBC		575231
1209102	lymphocyte	Lymph		575231
1209109	lymphocyte	Lymph		575232
1209110	CD19	CD19	ANA805	575232
1209112	CD20-	CD20-	ANA806	575232
1209119	singlet	Singlet		575234
1209138	CD16+	CD16+	ANA811	575236
1209141		Mono		575237
1209149	CD14+	CD14+	ANA804	575238
1209154		WBC		575239
1209163	CD14+	CD14+	ANA804	575240
1209183		Mono		575243
1209190		Mono		575244
1209193	CD16+	CD16+	ANA811	575244
1209200	CD16+	CD16+	ANA811	575245
1209211		Mono		575247
1209215	HLADR+	HLADR+	ANA812	575247
1209237	singlet	Singlet		575251
1209238		WBC		575251
1209244	singlet	Singlet		575252
1209253		Mono		575253
1209278	SLAN+	SLAN+	ANA906	575256
1209279	singlet	Singlet		575257
1209302		Neutro		575261
1209305		WBC		575262
1209311		Lin1-DR+		575263
1209319	CD11c-	CD11c-	ANA814	575264
1209321	singlet	Singlet		575265
1209334	B7-2+	CD86+	ANA868	575266
1209336		WBC		575267
1209337		Lymo		575267
1209342	singlet	Singlet		575268
1209356		WBC		575270
1209363		WBC		575271
1209366	BDCA2, CD303-	BDCA2-	ANA870	575271
1209372		Lin1-DR+		575272
1209373	BDCA2, CD303-	BDCA2-	ANA870	575272
1209381	CD11c+	CD11c+	ANA814	575273
1209385		WBC		575274
1209386		Lymo		575274
1209411	singlet	Singlet		575277
1209416	CD11c+	CD11c+	ANA814	575277
1209418	BDCA1+	CD1c+	ANA895	575277
1209424	BDCA2, CD303-	BDCA2-	ANA870	575278
1209431		Lin1-DR+		575279
1209436	CD2-	CD2-	ANA860	575279
1209449		Lin1-DR+		575281
1209459	BDCA2, CD303-	BDCA2-	ANA870	575282
1209464	singlet	Singlet		575283
1209475	lymphocyte	Lymph		575285
1209476	CD3	CD3	ANA809	575285
1209477	CD4	CD4	ANA41	575285
1209479		WBC		575286
1209488	CD4	CD4	ANA41	575287
1209499	singlet	Singlet		575289
1209512	CD4	CD4	ANA41	575290
1209527	singlet	Singlet		575292
1209528		WBC		575292
1209535	CCR6+	CCR6+	ANA36	575292
1209536	CD278+	ICOS+	ANA898	575292
1209552	CD45RA-	CD45RA-	ANA816	575294
1209557		WBC		575295
1209564	CCR6-	CCR6-	ANA36	575295
1209573	CCR6-	CCR6-	ANA36	575296
1209576		WBC		575297
1209596	CD45RA-	CD45RA-	ANA816	575299
1209603	CD4	CD4	ANA41	575300
1209618	singlet	Singlet		575302
1209634	CD45RA-	CD45RA-	ANA816	575303
1209656	singlet	Singlet		575306
1209659	CD3	CD3	ANA809	575306
1209662	CD45RA-	CD45RA-	ANA816	575306
1209671	singlet	Singlet		575308
1209677	singlet	Singlet		575309
1209693	CD8	CD8	ANA810	575311
1209714	CD138+	CD138+	ANA891	575315
1209715	singlet	Singlet		575316
1209739	CD38+	CD38+	ANA808	575319
1209743	lymphocyte	Lymph		575320
1209754	singlet	Singlet		575322
1209757	CD19	CD19	ANA805	575322
1209768	lymphocyte	Lymph		575324
1209771	IgD-	IgD-	ANA813	575324
1209772	singlet	Singlet		575325
1209780	lymphocyte	Lymph		575326
1209781	CD19	CD19	ANA805	575326
1209797	B7-2+	CD86+	ANA868	575328
1209803	IgD-	IgD-	ANA813	575329
1209815	CD19	CD19	ANA805	575331
1209817	CD20+	CD20+	ANA806	575331
1209842	lymphocyte	Lymph		575336
1209869	CCR6-	CCR6-	ANA36	575339
1209881		WBC		575341
1209882	lymphocyte	Lymph		575341
1209890		WBC		575342
1209924	CD45RA-	CD45RA-	ANA816	575345
1209933	CD45RA-	CD45RA-	ANA816	575346
1209937	singlet	Singlet		575347
1209944	singlet	Singlet		575348
1209952	singlet	Singlet		575349
1209955	CD3	CD3	ANA809	575349
1209962		WBC		575350
1209963	lymphocyte	Lymph		575350
1209972		WBC		575351
1209988	CCR6+	CCR6+	ANA36	575352
1210002	CD3	CD3	ANA809	575354
1210006	CXCR3-	CXCR3-	ANA76	575354
1210009	singlet	Singlet		575355
1210012	CD3	CD3	ANA809	575355
1210021	CD3	CD3	ANA809	575356
1210025	CXCR3-	CXCR3-	ANA76	575356
1210027	CD278+	ICOS+	ANA898	575356
1210042	CD3	CD3	ANA809	575359
1210047	lymphocyte	Lymph		575360
1210050	CXCR5+	CXCR5+	ANA78	575360
1210054	CD3	CD3	ANA809	575361
1210056	CD278+	ICOS+	ANA898	575361
1210068	lymphocyte	Lymph		575364
1210077	singlet	Singlet		575366
1210088	CD38+	CD38+	ANA808	575367
1210091		WBC		575368
1210094	CD38+	CD38+	ANA808	575368
1210100	CD19	CD19	ANA805	575369
1210104		WBC		575370
1210109	B7-2+	CD86+	ANA868	575370
1210112	lymphocyte	Lymph		575371
1210124	lymphocyte	Lymph		575373
1210131	CD19	CD19	ANA805	575374
1210136	lymphocyte	Lymph		575375
1210151	IgD+	IgD+	ANA813	575377
1210169	lymphocyte	Lymph		575380
1210183	lymphocyte	Lymph		575382
1210187	B7-2+	CD86+	ANA868	575382
1210191	CD3	CD3	ANA809	575383
1210192	singlet	Singlet		575384
1210201	CD4	CD4	ANA41	575385
1210231	CCR6-	CCR6-	ANA36	575389
1210238	CD45RA-	CD45RA-	ANA816	575390
1210249	CXCR3+	CXCR3+	ANA76	575391
1210268	CXCR3-	CXCR3-	ANA76	575393
1210281		WBC		575395
1210287	CXCR3-	CXCR3-	ANA76	575395
1210294	CXCR5+	CXCR5+	ANA78	575396
1210315		WBC		575399
1210326	CD3	CD3	ANA809	575400
1210336	CD3	CD3	ANA809	575401
1210350	CCR6+	CCR6+	ANA36	575402
1210360	CCR6+	CCR6+	ANA36	575403
1210365	CD4	CD4	ANA41	575404
1210387	CXCR3-	CXCR3-	ANA76	575406
1210389	CD278+	ICOS+	ANA898	575406
1210394	CD8	CD8	ANA810	575407
1210397	lymphocyte	Lymph		575408
1210409	lymphocyte	Lymph		575410
1210413	singlet	Singlet		575411
1210419	singlet	Singlet		575412
1210425	lymphocyte	Lymph		575413
1210430	lymphocyte	Lymph		575414
1210433	singlet	Singlet		575415
1210444	CD138+	CD138+	ANA891	575416
1210462	CD19	CD19	ANA805	575419
1210464	CD24+	CD24+	ANA807	575419
1210469	CD38+	CD38+	ANA808	575420
1210475	CD19	CD19	ANA805	575421
1210488	CD27+	CD27+	ANA40	575423
1210501	CD20+	CD20+	ANA806	575425
1210506	CD19+	CD19+	ANA805	575426
1210517	lymphocyte	Lymph		575428
1210539	CD19	CD19	ANA805	575431
1210541	CD20+	CD20+	ANA806	575431
1210561	lymphocyte	Lymph		575435
1210570	singlet	Singlet		575437
1210573	CD3	CD3	ANA809	575437
1210579	lymphocyte	Lymph		575438
1210581	CD4	CD4	ANA41	575438
1210585	singlet	Singlet		575439
1210594	singlet	Singlet		575440
1210597	CD3	CD3	ANA809	575440
1210613	singlet	Singlet		575442
1210625	lymphocyte	Lymph		575443
1210627	CD4	CD4	ANA41	575443
1210634	lymphocyte	Lymph		575444
1210638	CD45RA-	CD45RA-	ANA816	575444
1210640	CCR6+	CCR6+	ANA36	575444
1210649	CXCR3-	CXCR3-	ANA76	575445
1210656	CXCR5+	CXCR5+	ANA78	575446
1210657	CD45RA-	CD45RA-	ANA816	575446
1210661	singlet	Singlet		575447
1210663	lymphocyte	Lymph		575447
1210669		WBC		575448
1210690	CXCR5-	CXCR5-	ANA78	575450
1210694	CD278+	ICOS+	ANA898	575450
1210708	CD4	CD4	ANA41	575452
1210721	CXCR3-	CXCR3-	ANA76	575453
1210726	CD3	CD3	ANA809	575454
1210736	CD3	CD3	ANA809	575455
1210737	CD4	CD4	ANA41	575455
1210743		WBC		575456
1210745	CD3	CD3	ANA809	575456
1210746	CD4	CD4	ANA41	575456
1210747	CXCR5-	CXCR5-	ANA78	575456
1210751	CD278+	ICOS+	ANA898	575456
1210755	CD3	CD3	ANA809	575457
1210759	lymphocyte	Lymph		575458
1210763	singlet	Singlet		575459
1210767	CD8	CD8	ANA810	575459
1210771	lymphocyte	Lymph		575460
1210775	singlet	Singlet		575461
1210788	CD19	CD19	ANA805	575463
1210798	CD19	CD19	ANA805	575465
1210799	CD27+	CD27+	ANA40	575465
1210805	CD27+	CD27+	ANA40	575466
1210806	CD138+	CD138+	ANA891	575466
1210811	CD19	CD19	ANA805	575467
1210814	singlet	Singlet		575468
1210831	CD38+	CD38+	ANA808	575470
1210846	singlet	Singlet		575473
1210849	CD19	CD19	ANA805	575473
1210857	IgD-	IgD-	ANA813	575474
1210874	CD27-	CD27-	ANA40	575477
1210885		WBC		575479
1210896	IgD-	IgD-	ANA813	575480
1210902	CD19+	CD19+	ANA805	575481
1210917		WBC		575484
1210919	CD3	CD3	ANA809	575484
1210927		WBC		575486
1210929	CD3	CD3	ANA809	575486
1210930	CD4	CD4	ANA41	575486
1210980	CXCR5+	CXCR5+	ANA78	575492
1210983	CCR6+	CCR6+	ANA36	575492
1210999	CXCR5+	CXCR5+	ANA78	575494
1211000	CD45RA-	CD45RA-	ANA816	575494
1211001	CXCR3-	CXCR3-	ANA76	575494
1211002	CCR6+	CCR6+	ANA36	575494
1211020	CXCR3-	CXCR3-	ANA76	575496
1211044	CD45RA-	CD45RA-	ANA816	575499
1211045	CXCR3+	CXCR3+	ANA76	575499
1211059	lymphocyte	Lymph		575501
1211067		WBC		575502
1211080	CD4	CD4	ANA41	575503
1211084	CCR6+	CCR6+	ANA36	575503
1211091	CD45RA-	CD45RA-	ANA816	575504
1211093	CCR6+	CCR6+	ANA36	575504
1211094	CD278+	ICOS+	ANA898	575504
1211095	singlet	Singlet		575505
1211096		WBC		575505
1211099	CD4	CD4	ANA41	575505
1211100	CXCR5-	CXCR5-	ANA78	575505
1211102	CXCR3-	CXCR3-	ANA76	575505
1211105		WBC		575506
1211115		WBC		575507
1211128	CD3	CD3	ANA809	575509
1211132		WBC		575510
1211136	CXCR5+	CXCR5+	ANA78	575510
1211153		WBC		575514
1211163	singlet	Singlet		575516
1211172	lymphocyte	Lymph		575517
1211180	CD38+	CD38+	ANA808	575518
1211183	singlet	Singlet		575519
1211184		WBC		575519
1211186	CD19	CD19	ANA805	575519
1211189	singlet	Singlet		575520
1211191	lymphocyte	Lymph		575520
1211195	B7-2+	CD86+	ANA868	575520
1211220	singlet	Singlet		575525
1211224	CD19+	CD19+	ANA805	575525
1211227		WBC		575526
1211232	singlet	Singlet		575527
1211240		WBC		575528
1211244	IgD+	IgD+	ANA813	575528
1211251	IgD-	IgD-	ANA813	575529
1211256	CD19	CD19	ANA805	575530
1211261		WBC		575531
1211268		WBC		575532
1211270	CD19	CD19	ANA805	575532
1211274	singlet	Singlet		575533
1211276		Mono		575533
1211281		Mono		575534
1211306	singlet	Singlet		575538
1211313	singlet	Singlet		575539
1211318	CD16-	CD16-	ANA811	575539
1211321		WBC		575540
1211325	CD16+	CD16+	ANA811	575540
1211327	singlet	Singlet		575541
1211332	CD16+	CD16+	ANA811	575541
1211333	CCRL1-	CX3CR1-	ANA59	575541
1211334	singlet	Singlet		575542
1211342		WBC		575543
1211353	CD16+	CD16+	ANA811	575544
1211358	CD14+	CD14+	ANA804	575545
