FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1047186	CD45RA-	CD45RA-	ANA816	530753
1047203	CD3+	CD3+	ANA809	530756
1047204	CD4+	CD4+	ANA41	530756
1047218	CD3+	CD3+	ANA809	530758
1047223	CXCR3-	CXCR3-	ANA76	530758
1047233	CD3+	CD3+	ANA809	530760
1047236	CXCR5-	CXCR5-	ANA78	530760
1047248	CD3+	CD3+	ANA809	530762
1047260	CD4-	CD4-	ANA41	530765
1047268	CD3-	CD3-	ANA809	530767
1047276	CD14-	CD14-	ANA804	530769
1047281	CD27+	CD27+	ANA40	530770
1047286	CD27+	CD27+	ANA40	530771
1047287	CD138+	CD138+	ANA891	530771
1047298	CD20-	CD20-	ANA806	530773
1047319	CD27+	CD27+	ANA40	530777
1047326	CD19+	CD19+	ANA805	530779
1047331	CD19+	CD19+	ANA805	530780
1047334	CD20+	CD20+	ANA806	530780
1047335	CD19+	CD19+	ANA805	530781
1047339	CD19+	CD19+	ANA805	530782
1047349	IgD+	IgD+	ANA813	530783
1047350	B7-2+	CD86+	ANA868	530783
1047391	B7-2+	CD86+	ANA868	530791
1047397		Lin1-		530793
1047407	HLADR+	HLA-DR+	ANA812	530795
1047414	CD11c+	CD11c+	ANA814	530796
1047417	HLADR+	HLA-DR+	ANA812	530797
1047421		Lin1-		530798
1047431	BDCA3-	BDCA3-	ANA894	530799
1047435	HLADR+	HLA-DR+	ANA812	530800
1047446	BDCA1+	CD1c+	ANA895	530801
1047457	BDCA2, CD303-	BDCA2-	ANA870	530803
1047462	HLADR+	HLA-DR+	ANA812	530804
1047464	CD11c+	CD11c+	ANA814	530804
1047484	BDCA2, CD303-	BDCA2-	ANA870	530807
1047487	BDCA1-	CD1c-	ANA895	530807
1047488	B7-2-	CD86-	ANA868	530807
1047499	CD16+	CD16+	ANA811	530811
1047503	CD14lo	CD14lo	ANA804	530813
1047510	CD14+	CD14+	ANA804	530815
1047514	CD14+	CD14+	ANA804	530816
1047520	CD16-	CD16-	ANA811	530817
1047536	CD16-	CD16-	ANA811	530821
1047543	CD16+	CD16+	ANA811	530823
1047548	HLADRlo	HLA-DRlo	ANA812	530825
1047550	CD14+	CD14+	ANA804	530826
1047554	CD14+	CD14+	ANA804	530827
1047555	HLADR+	HLA-DR+	ANA812	530827
1047568	CD16-	CD16-	ANA811	530830
1047580	CD16-	CD16-	ANA811	530833
1047585	CD16+	CD16+ granulocyte	ANA811	530837
1047588	CD278+	ICOS+	ANA898	530839
1047596	CD3+	CD3+	ANA809	530842
1047605	CD45RA-	CD45RA-	ANA816	530843
1047619	CXCR3+	CXCR3+	ANA76	530845
1047627	CXCR3+	CXCR3+	ANA76	530846
1047662	CXCR5+	CXCR5+	ANA78	530851
1047667	CD3+	CD3+	ANA809	530852
1047674	CD8-	CD8-	ANA810	530853
1047676	CD45RA-	CD45RA-	ANA816	530853
1047677	CD278+	ICOS+	ANA898	530853
1047691	CCR6-	CCR6-	ANA36	530855
1047695	CD8-	CD8-	ANA810	530856
1047715	CD3+	CD3+	ANA809	530859
1047722	CD278+	ICOS+	ANA898	530859
1047726	CXCR5-	CXCR5-	ANA78	530860
1047741	CD3+	CD3+	ANA809	530863
1047742	CD4-	CD4-	ANA41	530863
1047771	CD27+	CD27+	ANA40	530870
1047772	CD138+	CD138+	ANA891	530870
1047775	CD14-	CD14-	ANA804	530871
1047778	B7-2+	CD86+	ANA868	530871
1047782	CD38+	CD38+	ANA808	530872
1047791	CD3-	CD3-	ANA809	530874
1047799	CD24+	CD24+	ANA807	530875
1047804	CD27-	CD27-	ANA40	530876
1047805	IgD+	IgD+	ANA813	530876
1047814	CD27+	CD27+	ANA40	530878
1047817	CD3-	CD3-	ANA809	530879
1047825	CD19+	CD19+	ANA805	530881
1047839	IgD+	IgD+	ANA813	530883
1047869	BDCA2, CD303+	BDCA2+	ANA870	530889
1047877		Lin1-		530891
1047879	BDCA2, CD303+	BDCA2+	ANA870	530891
1047903	BDCA2, CD303-	BDCA2-	ANA870	530896
1047908	BDCA2, CD303-	BDCA2-	ANA870	530897
1047927	CD11c+	CD11c+	ANA814	530900
1047933	BDCA2, CD303-	BDCA2-	ANA870	530901
1047948	CD11c+	CD11c+	ANA814	530903
1047950	BDCA1-	CD1c-	ANA895	530903
1047951		Lin1-		530904
1047958		Lin1-		530905
1047959	HLADR+	HLA-DR+	ANA812	530905
1047973	HLADR+	HLA-DR+	ANA812	530907
1047974	BDCA2, CD303-	BDCA2-	ANA870	530907
1047988	HLADR+	HLA-DR+	ANA812	530911
1047990	CD14+	CD14+	ANA804	530912
1048028	CD14+	CD14+	ANA804	530922
1048057	HLADR+	HLA-DR+	ANA812	530930
1048062	CD16+	CD16+	ANA811	530931
1048064	CD14+	CD14+	ANA804	530932
1048070	CD16-	CD16-	ANA811	530933
1048078	CD278+	ICOS+	ANA898	530939
1048086	CD3+	CD3+	ANA809	530942
1048089	CXCR5+	CXCR5+	ANA78	530942
1048097	CD3+	CD3+	ANA809	530944
1048113	CD4+	CD4+	ANA41	530946
1048122	CXCR5+	CXCR5+	ANA78	530947
1048124	CXCR3+	CXCR3+	ANA76	530947
1048133	CCR6+	CCR6+	ANA36	530948
1048135	CD4+	CD4+	ANA41	530949
1048148	CCR6-	CCR6-	ANA36	530950
1048151	CD8-	CD8-	ANA810	530951
1048163	CD4+	CD4+	ANA41	530953
1048185	CD8-	CD8-	ANA810	530956
1048189	CCR6+	CCR6+	ANA36	530956
1048190	CD3+	CD3+	ANA809	530957
1048197	CD278+	ICOS+	ANA898	530957
1048209	CD45RA-	CD45RA-	ANA816	530959
1048210	CXCR3-	CXCR3-	ANA76	530959
1048211	CCR6+	CCR6+	ANA36	530959
1048214	CD4+	CD4+	ANA41	530960
1048237	CD8+	CD8+	ANA810	530964
1048239	CD3+	CD3+	ANA809	530965
1048242	CXCR5+	CXCR5+	ANA78	530965
1048247	CD19+	CD19+	ANA805	530967
1048253	B7-2+	CD86+	ANA868	530968
1048255	CD3-	CD3-	ANA809	530969
1048266	CD27+	CD27+	ANA40	530971
1048270	CD3-	CD3-	ANA809	530972
1048279	B7-2+	CD86+	ANA868	530973
1048289	CD24+	CD24+	ANA807	530975
1048325	CD19+	CD19+	ANA805	530983
1048333	CD14-	CD14-	ANA804	530984
1048334	CD27+	CD27+	ANA40	530984
1048338	CD3-	CD3-	ANA809	530985
1048340	CD27-	CD27-	ANA40	530985
1048343	CD19+	CD19+	ANA805	530986
1048349	CD3-	CD3-	ANA809	530987
1048380	CD11c+	CD11c+	ANA814	530993
1048386		Lin1-		530995
1048387	HLADR+	HLA-DR+	ANA812	530995
1048390	CD2+	CD2+	ANA860	530995
1048396		Lin1-		530997
1048415	HLADR+	HLA-DR+	ANA812	531000
1048426	BDCA1+	CD1c+	ANA895	531001
1048444	CD11c+	CD11c+	ANA814	531004
1048448		Lin1-		531005
1048451	CD11c+	CD11c+	ANA814	531005
1048457	BDCA2, CD303-	BDCA2-	ANA870	531006
1048459	BDCA3+	BDCA3+	ANA894	531006
1048475	HLADR+	HLA-DR+	ANA812	531010
1048476	CD16+	CD16+	ANA811	531010
1048479	CD16+	CD16+	ANA811	531011
1048483	CD14lo	CD14lo	ANA804	531013
1048484	HLADR+	HLA-DR+	ANA812	531013
1048494	CD14+	CD14+	ANA804	531016
1048495	HLADR+	HLA-DR+	ANA812	531016
1048505	CD11b+	CD11b+	ANA878	531018
1048521	CD14+	CD14+	ANA804	531023
1048528	HLADRlo	HLA-DRlo	ANA812	531025
1048535	HLADR+	HLA-DR+	ANA812	531027
1048538	CD14+	CD14+	ANA804	531028
1048545	B7-2-	CD86-	ANA868	531029
1048564	CD16-	CD16- granulocyte	ANA811	531036
1048572	CD3+	CD3+	ANA809	531041
1048589	CD8-	CD8-	ANA810	531044
1048590	CXCR5+	CXCR5+	ANA78	531044
1048597	CXCR5+	CXCR5+	ANA78	531045
1048598	CD45RA-	CD45RA-	ANA816	531045
1048608	CCR6+	CCR6+	ANA36	531046
1048609	CD3+	CD3+	ANA809	531047
1048618	CD4+	CD4+	ANA41	531048
1048629	CXCR3-	CXCR3-	ANA76	531049
1048638	CCR6-	CCR6-	ANA36	531050
1048647	CD3+	CD3+	ANA809	531052
1048653	CD4+	CD4+	ANA41	531053
1048656	CD45RA-	CD45RA-	ANA816	531053
1048664	CCR6-	CCR6-	ANA36	531054
1048667	CD8-	CD8-	ANA810	531055
1048673	CD3+	CD3+	ANA809	531056
1048695	CD3+	CD3+	ANA809	531059
1048699	CD45RA-	CD45RA-	ANA816	531059
1048712	CD8-	CD8-	ANA810	531061
1048721	CD3+	CD3+	ANA809	531063
1048723	CD8+	CD8+	ANA810	531063
1048726	CD4-	CD4-	ANA41	531064
1048739	CD14-	CD14-	ANA804	531067
1048769	B7-2+	CD86+	ANA868	531073
1048774	CD24+	CD24+	ANA807	531074
1048798	CD14-	CD14-	ANA804	531079
1048802	CD3-	CD3-	ANA809	531080
1048807	CD14-	CD14-	ANA804	531081
1048813	IgD+	IgD+	ANA813	531082
1048819	IgD+	IgD+	ANA813	531083
1048826	B7-2+	CD86+	ANA868	531084
1048859	BDCA2, CD303+	BDCA2+	ANA870	531091
1048860	CD11c-	CD11c-	ANA814	531091
1048886		Lin1-		531097
1048891		Lin1-		531098
1048903	CD2-	CD2-	ANA860	531099
1048917	B7-2+	CD86+	ANA868	531101
1048920	BDCA2, CD303-	BDCA2-	ANA870	531102
1048932	HLADR+	HLA-DR+	ANA812	531104
1048938		Lin1-		531105
1048939	HLADR+	HLA-DR+	ANA812	531105
1048953	HLADR+	HLA-DR+	ANA812	531107
1048999	CD11b+	CD11b+	ANA878	531119
1049015	HLADRlo	HLA-DRlo	ANA812	531124
1049022	CD16-	CD16-	ANA811	531126
1049028	CD14+	CD14+	ANA804	531128
1049032	CD14+	CD14+	ANA804	531129
1049038	CD16-	CD16-	ANA811	531130
1049041	HLADR+	HLA-DR+	ANA812	531131
1049062	CD3+	CD3+	ANA809	531141
1049065	CD278+	ICOS+	ANA898	531141
1049068	CD8-	CD8-	ANA810	531142
1049071	CD3+	CD3+	ANA809	531143
1049086	CD8-	CD8-	ANA810	531145
1049096	CD45RA-	CD45RA-	ANA816	531146
1049108	CD4+	CD4+	ANA41	531148
1049118	CD45RA-	CD45RA-	ANA816	531149
1049143	CD4+	CD4+	ANA41	531153
1049156	CD4+	CD4+	ANA41	531155
1049177	CD278+	ICOS+	ANA898	531157
1049186	CD4+	CD4+	ANA41	531159
1049211	CD3+	CD3+	ANA809	531163
1049212	CD4-	CD4-	ANA41	531163
1049215	CD3+	CD3+	ANA809	531164
1049221	CD8+	CD8+	ANA810	531165
1049248	B7-2+	CD86+	ANA868	531171
1049251	CD14-	CD14-	ANA804	531172
1049254	CD19+	CD19+	ANA805	531173
1049260	CD19+	CD19+	ANA805	531174
1049282	CD3-	CD3-	ANA809	531178
1049293	CD14-	CD14-	ANA804	531180
1049320	CD27-	CD27-	ANA40	531185
1049380	B7-2-	CD86-	ANA868	531197
1049384	CD11c+	CD11c+	ANA814	531198
1049387		Lin1-		531199
1049393	CD2-	CD2-	ANA860	531199
1049394		Lin1-		531200
1049398	BDCA3-	BDCA3-	ANA894	531200
1049419	BDCA3+	BDCA3+	ANA894	531203
1049428		Lin1-		531205
1049431	CD11c+	CD11c+	ANA814	531205
1049442		Lin1-		531207
1049446	BDCA3+	BDCA3+	ANA894	531207
1049450	HLADR+	HLA-DR+	ANA812	531208
1049451	CD14+	CD14+	ANA804	531209
1049456	CD16+	CD16+	ANA811	531210
1049459	CD16+	CD16+	ANA811	531211
1049467	HLADR+	HLA-DR+	ANA812	531214
1049470	CD14+	CD14+	ANA804	531215
1049491	HLADR+	HLA-DR+	ANA812	531220
1049495	HLADR+	HLA-DR+	ANA812	531221
1049500	CD16-	CD16-	ANA811	531222
1049503	CD16+	CD16+	ANA811	531223
1049509	CD16-	CD16-	ANA811	531225
1049525	B7-2-	CD86-	ANA868	531229
1049536	CD16+	CD16+	ANA811	531232
1049544	CD16-	CD16- granulocyte	ANA811	531236
1049550	CD4+	CD4+	ANA41	531240
1049561	CD3+	CD3+	ANA809	531243
1049578	CD45RA-	CD45RA-	ANA816	531245
1049592	CXCR5+	CXCR5+	ANA78	531247
1049597	CD3+	CD3+	ANA809	531248
1049603	CCR6+	CCR6+	ANA36	531248
1049614	CD8-	CD8-	ANA810	531250
1049615	CXCR5+	CXCR5+	ANA78	531250
1049621	CD8-	CD8-	ANA810	531251
1049626	CD278+	ICOS+	ANA898	531251
1049628	CD4+	CD4+	ANA41	531252
1049633	CD4+	CD4+	ANA41	531253
1049640	CD8-	CD8-	ANA810	531254
1049649	CD45RA-	CD45RA-	ANA816	531255
1049650	CXCR3+	CXCR3+	ANA76	531255
1049651	CCR6-	CCR6-	ANA36	531255
1049653	CD3+	CD3+	ANA809	531256
1049656	CXCR5-	CXCR5-	ANA78	531256
1049672	CD45RA-	CD45RA-	ANA816	531258
1049689	CCR6-	CCR6-	ANA36	531260
1049693	CXCR5-	CXCR5-	ANA78	531261
1049698	CD3+	CD3+	ANA809	531262
1049713	CD3+	CD3+	ANA809	531266
1049718	CD3-	CD3-	ANA809	531267
1049722	CD14-	CD14-	ANA804	531268
1049727	CD27+	CD27+	ANA40	531269
1049729	CD3-	CD3-	ANA809	531270
1049731	CD27+	CD27+	ANA40	531270
1049736	CD27+	CD27+	ANA40	531271
1049743	CD20-	CD20-	ANA806	531272
1049752	CD14-	CD14-	ANA804	531274
1049769	CD27+	CD27+	ANA40	531277
1049773	CD14-	CD14-	ANA804	531278
1049781	CD19+	CD19+	ANA805	531280
1049783	CD14-	CD14-	ANA804	531280
1049801	CD19+	CD19+	ANA805	531284
1049814	CD3-	CD3-	ANA809	531286
1049820	CD14-	CD14-	ANA804	531287
1049824	HLADR+	HLA-DR+	ANA812	531288
1049834	BDCA2, CD303+	BDCA2+	ANA870	531290
1049837		Lin1-		531291
1049852	HLADR+	HLA-DR+	ANA812	531294
1049863	BDCA2, CD303-	BDCA2-	ANA870	531296
1049866		Lin1-		531297
1049869	CD11c+	CD11c+	ANA814	531297
1049870	B7-2-	CD86-	ANA868	531297
1049879	BDCA2, CD303-	BDCA2-	ANA870	531299
1049882	BDCA1+	CD1c+	ANA895	531299
1049884		Lin1-		531300
1049885	HLADR+	HLA-DR+	ANA812	531300
1049896	BDCA1+	CD1c+	ANA895	531301
1049909	BDCA3+	BDCA3+	ANA894	531303
1049911		Lin1-		531304
1049931	B7-2+	CD86+	ANA868	531306
1049936	BDCA3+	BDCA3+	ANA894	531307
1049942	HLADR+	HLA-DR+	ANA812	531309
1049945	HLADR+	HLA-DR+	ANA812	531310
1049948	HLADR+	HLA-DR+	ANA812	531311
1049955	CD16-	CD16-	ANA811	531313
1049959	CCRL1+	CX3CR1+	ANA59	531314
1049967	CCRL1-	CX3CR1-	ANA59	531316
1049985	HLADR+	HLA-DR+	ANA812	531321
1049992	HLADRhi	HLA-DRhi	ANA812	531323
1049993	CD16+	CD16+	ANA811	531323
1049997	CD14+	CD14+	ANA804	531325
1050002	CD16-	CD16-	ANA811	531326
1050018	CD16-	CD16-	ANA811	531330
1050044	CD8-	CD8-	ANA810	531341
1050047	CD4+	CD4+	ANA41	531342
1050050	CD45RA-	CD45RA-	ANA816	531342
1050056	CD278+	ICOS+	ANA898	531343
1050058	CD4+	CD4+	ANA41	531344
1050069	CXCR3+	CXCR3+	ANA76	531345
1050103	CD4+	CD4+	ANA41	531350
1050113	CD45RA-	CD45RA-	ANA816	531351
1050120	CXCR5-	CXCR5-	ANA78	531352
1050124	CD8-	CD8-	ANA810	531353
1050125	CXCR5-	CXCR5-	ANA78	531353
1050132	CD45RA-	CD45RA-	ANA816	531354
1050139	CD45RA-	CD45RA-	ANA816	531355
1050162	CD45RA-	CD45RA-	ANA816	531358
1050164	CCR6+	CCR6+	ANA36	531358
1050190	CD8+	CD8+	ANA810	531362
1050200	CD4-	CD4-	ANA41	531365
1050216	CD14-	CD14-	ANA804	531369
1050223	CD19+	CD19+	ANA805	531371
1050224	CD3-	CD3-	ANA809	531371
1050233	CD20-	CD20-	ANA806	531372
1050239	B7-2+	CD86+	ANA868	531373
1050264	CD27+	CD27+	ANA40	531378
1050273	CD14-	CD14-	ANA804	531380
1050274	CD20+	CD20+	ANA806	531380
1050277	CD14-	CD14-	ANA804	531381
1050293	CD14-	CD14-	ANA804	531384
1050298	CD3-	CD3-	ANA809	531385
1050302	B7-2+	CD86+	ANA868	531385
1050309	CD3-	CD3-	ANA809	531387
1050312	B7-2+	CD86+	ANA868	531387
1050313		Lin1-		531388
1050317		Lin1-		531389
1050324	BDCA2, CD303+	BDCA2+	ANA870	531390
1050332		Lin1-		531392
1050335	CD11c-	CD11c-	ANA814	531392
1050339	BDCA2, CD303-	BDCA2-	ANA870	531393
1050369	BDCA2, CD303-	BDCA2-	ANA870	531399
1050371	BDCA3-	BDCA3-	ANA894	531399
1050387	B7-2+	CD86+	ANA868	531401
1050388		Lin1-		531402
1050391	CD11c+	CD11c+	ANA814	531402
1050406	BDCA1-	CD1c-	ANA895	531404
1050422		Lin1-		531407
1050427	BDCA1-	CD1c-	ANA895	531407
1050433	CD40+	CD40+	ANA42	531409
1050439	CD16+	CD16+	ANA811	531411
1050446	CD14+	CD14+	ANA804	531414
1050449	CCRL1+	CX3CR1+	ANA59	531414
1050485	HLADRlo	HLA-DRlo	ANA812	531424
1050486	CD16+	CD16+	ANA811	531424
1050489	CD16-	CD16-	ANA811	531425
1050507	HLADR+	HLA-DR+	ANA812	531430
1050511	HLADR+	HLA-DR+	ANA812	531431
1050546	CD278+	ICOS+	ANA898	531443
1050561	CD278+	ICOS+	ANA898	531445
1050567	CXCR3+	CXCR3+	ANA76	531446
1050570	CD4+	CD4+	ANA41	531447
1050573	CD45RA-	CD45RA-	ANA816	531447
1050589	CXCR3-	CXCR3-	ANA76	531449
1050603	CD45RA-	CD45RA-	ANA816	531451
1050605	CCR6-	CCR6-	ANA36	531451
1050625	CD3+	CD3+	ANA809	531455
1050651	CXCR5-	CXCR5-	ANA78	531458
1050662	CD278+	ICOS+	ANA898	531459
1050673	CXCR5-	CXCR5-	ANA78	531461
1050701	CD3-	CD3-	ANA809	531468
1050704	CD19+	CD19+	ANA805	531469
1050706	CD14-	CD14-	ANA804	531469
1050711	CD27+	CD27+	ANA40	531470
1050712	CD138+	CD138+	ANA891	531470
1050721	CD14-	CD14-	ANA804	531472
1050739	CD24+	CD24+	ANA807	531475
1050744	CD27-	CD27-	ANA40	531476
1050753	CD14-	CD14-	ANA804	531478
1050757	CD3-	CD3-	ANA809	531479
1050758	CD14-	CD14-	ANA804	531479
1050763	CD14-	CD14-	ANA804	531480
1050769	CD19+	CD19+	ANA805	531482
1050770	CD3-	CD3-	ANA809	531482
1050774	B7-2+	CD86+	ANA868	531482
1050779	IgD+	IgD+	ANA813	531483
1050786	B7-2+	CD86+	ANA868	531484
1050790	CD27-	CD27-	ANA40	531485
1050809	BDCA2, CD303+	BDCA2+	ANA870	531489
1050820	CD11c-	CD11c-	ANA814	531491
1050827		Lin1-		531493
1050836		Lin1-		531495
1050842	HLADR+	HLA-DR+	ANA812	531496
1050862	BDCA1+	CD1c+	ANA895	531499
1050872	HLADR+	HLA-DR+	ANA812	531501
1050898		Lin1-		531505
1050919	CD14+	CD14+	ANA804	531508
1050930	CD14+	CD14+	ANA804	531512
1050941	HLADR+	HLA-DR+	ANA812	531515
1050942	CD16+	CD16+	ANA811	531515
1050960	CD14+	CD14+	ANA804	531520
1050961	HLADR+	HLA-DR+	ANA812	531520
1050985	HLADR+	HLA-DR+	ANA812	531527
1050991	B7-2-	CD86-	ANA868	531528
1050994	CD16-	CD16-	ANA811	531529
1050996	CD14+	CD14+	ANA804	531530
1051006	CD16+	CD16+	ANA811	531532
1051010	CD16-	CD16-	ANA811	531533
1051013	granulocyte	granulocyte		531535
1051016	CD3+	CD3+	ANA809	531538
1051020	CD4+	CD4+	ANA41	531540
1051032	CD4+	CD4+	ANA41	531543
1051039	CD8-	CD8-	ANA810	531544
1051041	CD45RA-	CD45RA-	ANA816	531544
1051049	CXCR3+	CXCR3+	ANA76	531545
1051060	CD4+	CD4+	ANA41	531547
1051070	CXCR5+	CXCR5+	ANA78	531548
1051078	CD45RA-	CD45RA-	ANA816	531549
1051092	CXCR5+	CXCR5+	ANA78	531551
1051101	CD45RA-	CD45RA-	ANA816	531552
1051110	CD8-	CD8-	ANA810	531554
1051134	CD45RA-	CD45RA-	ANA816	531557
1051138	CD3+	CD3+	ANA809	531558
1051148	CXCR5-	CXCR5-	ANA78	531559
1051153	CD3+	CD3+	ANA809	531560
1051154	CD4+	CD4+	ANA41	531560
1051162	CD8-	CD8-	ANA810	531561
1051215	CD3-	CD3-	ANA809	531573
1051222	CD14-	CD14-	ANA804	531574
1051227	CD14-	CD14-	ANA804	531575
1051232	CD3-	CD3-	ANA809	531576
1051238	CD14-	CD14-	ANA804	531577
1051270	B7-2+	CD86+	ANA868	531583
1051272	CD3-	CD3-	ANA809	531584
1051274	CD27+	CD27+	ANA40	531584
1051276	B7-2+	CD86+	ANA868	531584
1051286	CD20+	CD20+	ANA806	531586
1051311	B7-2+	CD86+	ANA868	531591
1051314	BDCA2, CD303+	BDCA2+	ANA870	531592
1051328	BDCA2, CD303-	BDCA2-	ANA870	531595
1051330	CD2+	CD2+	ANA860	531595
1051333	BDCA2, CD303-	BDCA2-	ANA870	531596
1051347		Lin1-		531599
1051354		Lin1-		531600
1051356	BDCA2, CD303-	BDCA2-	ANA870	531600
1051362	HLADR+	HLA-DR+	ANA812	531601
1051392	BDCA3+	BDCA3+	ANA894	531605
1051394	CD2+	CD2+	ANA860	531605
1051411	CD14+	CD14+	ANA804	531609
1051412	HLADR+	HLA-DR+	ANA812	531609
1051417	CD14+	CD14+	ANA804	531611
1051421	HLADR+	HLA-DR+	ANA812	531612
1051430	CD14+	CD14+	ANA804	531615
1051449	CD11b+	CD11b+	ANA878	531619
1051483	HLADR+	HLA-DR+	ANA812	531629
1051491	HLADR+	HLA-DR+	ANA812	531631
1051495	HLADR+	HLA-DR+	ANA812	531632
1051506	CD3+	CD3+	ANA809	531638
1051513	CD4+	CD4+	ANA41	531641
1051529	CD8-	CD8-	ANA810	531644
1051535	CD4+	CD4+	ANA41	531645
1051540	CCR6-	CCR6-	ANA36	531645
1051548	CCR6+	CCR6+	ANA36	531646
1051565	CD4+	CD4+	ANA41	531649
1051588	CD4+	CD4+	ANA41	531652
1051594	CD8-	CD8-	ANA810	531653
1051605	CD3+	CD3+	ANA809	531655
1051618	CXCR3+	CXCR3+	ANA76	531656
1051629	CD4+	CD4+	ANA41	531658
1051650	CD3+	CD3+	ANA809	531661
1051655	CXCR3-	CXCR3-	ANA76	531661
1051661	CD3+	CD3+	ANA809	531663
1051664	CCR6+	CCR6+	ANA36	531663
1051669	CD3+	CD3+	ANA809	531665
1051670	CD4-	CD4-	ANA41	531665
1051677	CD19+	CD19+	ANA805	531667
1051680	CD19+	CD19+	ANA805	531668
1051688	CD19+	CD19+	ANA805	531670
1051692	CD138+	CD138+	ANA891	531670
1051698	B7-2+	CD86+	ANA868	531671
1051702	CD38+	CD38+	ANA808	531672
1051709	B7-2+	CD86+	ANA868	531673
1051711	CD3-	CD3-	ANA809	531674
1051712	CD14-	CD14-	ANA804	531674
1051715	CD19+	CD19+	ANA805	531675
1051717	CD14-	CD14-	ANA804	531675
1051724	CD27-	CD27-	ANA40	531676
1051743	CD14-	CD14-	ANA804	531680
1051746	CD3-	CD3-	ANA809	531681
1051749	CD19+	CD19+	ANA805	531682
1051753	IgD+	IgD+	ANA813	531682
1051764	CD27+	CD27+	ANA40	531684
1051779	CD3-	CD3-	ANA809	531687
1051783		Lin1-		531688
1051788	HLADR+	HLA-DR+	ANA812	531689
1051789	BDCA2, CD303+	BDCA2+	ANA870	531689
1051800	CD11c-	CD11c-	ANA814	531691
1051819	CD11c+	CD11c+	ANA814	531695
1051828	BDCA2, CD303-	BDCA2-	ANA870	531697
1051831		Lin1-		531698
1051833	BDCA2, CD303-	BDCA2-	ANA870	531698
1051834	CD11c+	CD11c+	ANA814	531698
1051838	HLADR+	HLA-DR+	ANA812	531699
1051851		Lin1-		531701
1051854	CD11c+	CD11c+	ANA814	531701
1051858		Lin1-		531702
1051862	BDCA3-	BDCA3-	ANA894	531702
1051867	BDCA2, CD303-	BDCA2-	ANA870	531703
1051869	BDCA3+	BDCA3+	ANA894	531703
1051874	CD11c+	CD11c+	ANA814	531704
1051877	CD2-	CD2-	ANA860	531704
1051891	B7-2+	CD86+	ANA868	531706
1051913	CD14lo	CD14lo	ANA804	531713
1051929	HLADR+	HLA-DR+	ANA812	531717
1051938	CD16+	CD16+	ANA811	531719
1051942	CD16+	CD16+	ANA811	531720
1051943	CD11b-	CD11b-	ANA878	531720
1051967	B7-2+	CD86+	ANA868	531727
1051969	HLADR+	HLA-DR+	ANA812	531728
1051974	CD16-	CD16-	ANA811	531729
1051977	HLADR+	HLA-DR+	ANA812	531730
1051979	SLAN+	SLAN+	ANA906	531730
1051987	SLAN-	SLAN-	ANA906	531732
1052005	CD278+	ICOS+	ANA898	531741
1052038	CCR6+	CCR6+	ANA36	531746
1052044	CXCR3+	CXCR3+	ANA76	531747
1052052	CXCR3-	CXCR3-	ANA76	531748
1052055	CD4+	CD4+	ANA41	531749
1052061	CD278+	ICOS+	ANA898	531749
1052063	CD4+	CD4+	ANA41	531750
1052069	CD3+	CD3+	ANA809	531751
1052071	CD8-	CD8-	ANA810	531751
1052088	CD3+	CD3+	ANA809	531754
1052095	CD3+	CD3+	ANA809	531755
1052117	CD278+	ICOS+	ANA898	531757
1052125	CD3+	CD3+	ANA809	531759
1052153	CD8+	CD8+	ANA810	531763
1052154	CCR6+	CCR6+	ANA36	531763
1052160	CD4-	CD4-	ANA41	531765
1052162	CXCR5+	CXCR5+	ANA78	531765
1052163	CD3+	CD3+	ANA809	531766
1052168	CD3-	CD3-	ANA809	531767
1052212	CD3-	CD3-	ANA809	531776
1052213	CD14-	CD14-	ANA804	531776
1052227	CD3-	CD3-	ANA809	531779
1052231	CD19+	CD19+	ANA805	531780
1052266	CD20+	CD20+	ANA806	531786
1052267	B7-2+	CD86+	ANA868	531786
1052272	B7-2+	CD86+	ANA868	531787
1052273		Lin1-		531788
1052287		Lin1-		531791
1052288	HLADR+	HLA-DR+	ANA812	531791
1052291	B7-2+	CD86+	ANA868	531791
1052306		Lin1-		531795
1052310	CD2+	CD2+	ANA860	531795
1052313	BDCA2, CD303-	BDCA2-	ANA870	531796
1052314	CD11c+	CD11c+	ANA814	531796
1052321		Lin1-		531798
1052323	BDCA2, CD303-	BDCA2-	ANA870	531798
1052340	CD2+	CD2+	ANA860	531800
1052344	CD11c+	CD11c+	ANA814	531801
1052345	BDCA3-	BDCA3-	ANA894	531801
1052355		Lin1-		531803
1052362	HLADR+	HLA-DR+	ANA812	531804
1052381	B7-2+	CD86+	ANA868	531806
1052405	CD16-	CD16-	ANA811	531813
1052407	HLADR+	HLA-DR+	ANA812	531814
1052419	HLADR+	HLA-DR+	ANA812	531817
1052420	CD16-	CD16-	ANA811	531817
1052421	CCRL1-	CX3CR1-	ANA59	531817
1052432	CD16+	CD16+	ANA811	531820
1052439	HLADRhi	HLA-DRhi	ANA812	531822
1052449	CD16-	CD16-	ANA811	531825
1052458	CD14+	CD14+	ANA804	531828
1052468	CD16-	CD16-	ANA811	531830
1052486	CD3+	CD3+	ANA809	531838
1052491	CD8-	CD8-	ANA810	531840
1052493	CD4+	CD4+	ANA41	531841
