FILE_INFO_ID	DETAIL	FILESIZE_BYTES	NAME	ORIGINAL_FILE_NAME	WORKSPACE_ID
450773	Flow cytometry result	49156694	3078.450773.txt	3078.txt	2799
450774	Flow cytometry result	24491849	3161.450774.fcs	3161.fcs	2799
450775	Flow cytometry result	26511111	3161.450775.txt	3161.txt	2799
450776	Flow cytometry result	33804318	2923.450776.fcs	2923.fcs	2799
450777	Flow cytometry result	37190608	2923.450777.txt	2923.txt	2799
450778	Flow cytometry result	26182508	2999.450778.fcs	2999.fcs	2799
450779	Flow cytometry result	28234574	2999.450779.txt	2999.txt	2799
450780	Flow cytometry result	36017101	3080.450780.fcs	3080.fcs	2799
450781	Flow cytometry result	38140368	3080.450781.txt	3080.txt	2799
450782	Flow cytometry result	91360395	122860.450782.fcs	122860.fcs	2799
450783	Flow cytometry result	97010977	122860.450783.txt	122860.txt	2799
450784	Flow cytometry compensation or control	9867917	122764.450784.fcs	122764.fcs	2799
450785	Flow cytometry compensation or control	15049247	123010.450785.fcs	123010.fcs	2799
450786	Flow cytometry compensation or control	15002874	123012.450786.fcs	123012.fcs	2799
450787	Flow cytometry compensation or control	10255323	123014.450787.fcs	123014.fcs	2799
450788	Flow cytometry compensation or control	15066258	123016.450788.fcs	123016.fcs	2799
450789	Flow cytometry compensation or control	12719912	123018.450789.fcs	123018.fcs	2799
450790	Flow cytometry compensation or control	15097736	123020.450790.fcs	123020.fcs	2799
450791	Flow cytometry compensation or control	14752030	123022.450791.fcs	123022.fcs	2799
450792	Flow cytometry compensation or control	12924390	123024.450792.fcs	123024.fcs	2799
450793	Flow cytometry compensation or control	19901865	123026.450793.fcs	123026.fcs	2799
450794	Flow cytometry compensation or control	18567507	123028.450794.fcs	123028.fcs	2799
450795	Flow cytometry compensation or control	10838829	123030.450795.fcs	123030.fcs	2799
450796	Flow cytometry result	52868525	122930.450796.fcs	122930.fcs	2799
450797	Flow cytometry result	55192719	122930.450797.txt	122930.txt	2799
450798	Flow cytometry result	55979708	3574.450798.fcs	3574.fcs	2799
450799	Flow cytometry result	57662184	3574.450799.txt	3574.txt	2799
450800	Flow cytometry compensation or control	10055463	3641.450800.fcs	3641.fcs	2799
450801	Flow cytometry compensation or control	12880186	3643.450801.fcs	3643.fcs	2799
450802	Flow cytometry compensation or control	12123412	3645.450802.fcs	3645.fcs	2799
