EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES1005213	578322	FCM
ES1005232	579940	FCM
ES1005238	578451	FCM
ES1005243	578451	FCM
ES1005252	578669	FCM
ES1005259	579967	FCM
ES1005261	578658	FCM
ES1005268	578370	FCM
ES1005270	578429	FCM
ES1005272	579980	FCM
ES1005273	579981	FCM
ES1005274	578275	FCM
ES1005277	578375	FCM
ES1005278	578299	FCM
ES1005284	578483	FCM
ES1005285	578474	FCM
ES1005286	578285	FCM
ES1005295	578458	FCM
ES1005298	578401	FCM
ES1005303	578489	FCM
ES1005307	578375	FCM
ES1005314	580022	FCM
ES1005316	578281	FCM
ES1005321	578308	FCM
ES1005322	580030	FCM
ES1005324	580032	FCM
ES1005327	580035	FCM
ES1005328	580036	FCM
ES1005330	580038	FCM
ES1005331	580039	FCM
ES1005332	580040	FCM
ES1005334	580042	FCM
ES1004173	578881	FCM
ES1004176	578273	FCM
ES1004186	578894	FCM
ES1004187	578895	FCM
ES1004189	578897	FCM
ES1004193	578901	FCM
ES1004197	578905	FCM
ES1004199	578907	FCM
ES1004207	578915	FCM
ES1004208	578916	FCM
ES1004211	578919	FCM
ES1004214	578363	FCM
ES1004215	578328	FCM
ES1004217	578925	FCM
ES1004223	578931	FCM
ES1004224	578932	FCM
ES1004225	578933	FCM
ES1004227	578410	FCM
ES1004229	578937	FCM
ES1004230	578938	FCM
ES1004233	578305	FCM
ES1004237	578436	FCM
ES1004238	578303	FCM
ES1004242	578950	FCM
ES1004243	578308	FCM
ES1004246	578483	FCM
ES1004248	578420	FCM
ES1004250	578429	FCM
ES1004253	578961	FCM
ES1004261	578969	FCM
ES1004262	578328	FCM
ES1004264	578320	FCM
ES1004264	578972	FCM
ES1004266	578285	FCM
ES1004268	578976	FCM
ES1004274	578982	FCM
ES1004277	578985	FCM
ES1004285	578993	FCM
ES1004291	578358	FCM
ES1004297	579005	FCM
ES1004299	579007	FCM
ES1004302	579010	FCM
ES1004306	579014	FCM
ES1004316	579024	FCM
ES1004321	579029	FCM
ES1004323	578339	FCM
ES1004324	579032	FCM
ES1004326	578355	FCM
ES1004330	579038	FCM
ES1004333	578322	FCM
ES1004338	578461	FCM
ES1004338	579046	FCM
ES1004339	578414	FCM
ES1004339	579047	FCM
ES1005530	578267	FCM
ES1005531	580239	FCM
ES1005534	580242	FCM
ES1005546	578295	FCM
ES1005548	578403	FCM
ES1005567	578330	FCM
ES1005568	578401	FCM
ES1005569	578646	FCM
ES1005569	580277	FCM
ES1005570	578560	FCM
ES1005570	580278	FCM
ES1005576	580284	FCM
ES1005581	578322	FCM
ES1005587	580295	FCM
ES1005592	578292	FCM
ES1005593	580301	FCM
ES1005597	578621	FCM
ES1005600	580308	FCM
ES1005605	580313	FCM
ES1005606	580314	FCM
ES1005609	578483	FCM
ES1005612	578494	FCM
ES1005613	578387	FCM
ES1005617	578377	FCM
ES1005619	580327	FCM
ES1005623	578315	FCM
ES1005629	580337	FCM
ES1005630	578394	FCM
ES1005631	580339	FCM
ES1005632	580340	FCM
ES1005637	578410	FCM
ES1005643	578391	FCM
ES1005643	580351	FCM
ES1005649	580357	FCM
ES1005652	578382	FCM
ES1005654	578299	FCM
ES1005656	578414	FCM
ES1005657	578328	FCM
ES1005658	578494	FCM
ES1005675	580383	FCM
