EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES847985	531245	FCM
ES847984	531245	FCM
ES847982	531245	FCM
ES848455	531245	FCM
ES848446	531245	FCM
ES848444	531245	FCM
ES848435	531245	FCM
ES848429	531245	FCM
ES848426	531245	FCM
ES848401	531245	FCM
ES848398	531245	FCM
ES848395	531245	FCM
ES848390	531245	FCM
ES848387	531245	FCM
ES848380	531245	FCM
ES848364	531245	FCM
ES848360	531245	FCM
ES848348	531245	FCM
ES848346	531245	FCM
ES848345	531245	FCM
ES848343	531245	FCM
ES848326	531245	FCM
ES848290	531245	FCM
ES848286	531245	FCM
ES848283	531245	FCM
ES848279	531245	FCM
ES848277	531245	FCM
ES848270	531245	FCM
ES848268	531245	FCM
ES848255	531245	FCM
ES848250	531245	FCM
ES848249	531245	FCM
ES848247	531245	FCM
ES848246	531245	FCM
ES848243	531245	FCM
ES848242	531245	FCM
ES848237	531245	FCM
ES848230	531245	FCM
ES848226	531245	FCM
ES848223	531245	FCM
ES848217	531245	FCM
ES848209	531245	FCM
ES848195	531245	FCM
ES848184	531245	FCM
ES848165	531245	FCM
ES848154	531245	FCM
ES848150	531245	FCM
ES848148	531245	FCM
ES848141	531245	FCM
ES848121	531245	FCM
ES848110	531245	FCM
ES848099	531245	FCM
ES848096	531245	FCM
ES848082	531245	FCM
ES848074	531245	FCM
ES848073	531245	FCM
ES848071	531245	FCM
ES848069	531245	FCM
ES848065	531245	FCM
ES848054	531245	FCM
ES848049	531245	FCM
ES848048	531245	FCM
ES848042	531245	FCM
ES848036	531245	FCM
ES848026	531245	FCM
ES848012	531245	FCM
ES847998	531245	FCM
ES847987	531246	FCM
ES847980	531246	FCM
ES848450	531246	FCM
ES848447	531246	FCM
ES848438	531246	FCM
ES848430	531246	FCM
ES848427	531246	FCM
ES848426	531246	FCM
ES848420	531246	FCM
ES848397	531246	FCM
ES848393	531246	FCM
ES848386	531246	FCM
ES848383	531246	FCM
ES848371	531246	FCM
ES848356	531246	FCM
ES848330	531246	FCM
ES848321	531246	FCM
ES848315	531246	FCM
ES848312	531246	FCM
ES848302	531246	FCM
ES848297	531246	FCM
ES848293	531246	FCM
ES848289	531246	FCM
ES848285	531246	FCM
ES848283	531246	FCM
ES848273	531246	FCM
ES848267	531246	FCM
ES848253	531246	FCM
ES848250	531246	FCM
ES848243	531246	FCM
ES848241	531246	FCM
ES848211	531246	FCM
ES848186	531246	FCM
ES848173	531246	FCM
ES848166	531246	FCM
ES848163	531246	FCM
ES848162	531246	FCM
ES848155	531246	FCM
ES848153	531246	FCM
ES848148	531246	FCM
ES848145	531246	FCM
ES848141	531246	FCM
ES848134	531246	FCM
ES848130	531246	FCM
ES848120	531246	FCM
ES848119	531246	FCM
ES848113	531246	FCM
ES848107	531246	FCM
ES848098	531246	FCM
ES848093	531246	FCM
ES848076	531246	FCM
ES848064	531246	FCM
ES848049	531246	FCM
ES848046	531246	FCM
ES848042	531246	FCM
ES848029	531246	FCM
ES848010	531246	FCM
ES848009	531246	FCM
ES848001	531246	FCM
ES847989	531247	FCM
ES848452	531247	FCM
ES848439	531247	FCM
ES848432	531247	FCM
ES848427	531247	FCM
ES848426	531247	FCM
ES848419	531247	FCM
ES848411	531247	FCM
ES848408	531247	FCM
ES848402	531247	FCM
ES848381	531247	FCM
ES848379	531247	FCM
ES848377	531247	FCM
ES848360	531247	FCM
