FCS_file_name	fcs_version	fcs_file_name	Panel_reported	Panel
2603_BAYVAC024TP1_4.405684.fcs	1	2603_BAYVAC024TP1_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2862_BAYVAC024TP7_4.405696.fcs	1	2862_BAYVAC024TP7_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2736_BAYVAC024TP2_4.405708.fcs	1	2736_BAYVAC024TP2_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3114_BAYVAC024TP14_4.405720.fcs	1	3114_BAYVAC024TP14_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2988_BAYVAC024TP9_4.405924.fcs	1	2988_BAYVAC024TP9_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3241_BAYVAC024TP15_4.405936.fcs	1	3241_BAYVAC024TP15_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3367_BAYVAC024TP12_4.405948.fcs	1	3367_BAYVAC024TP12_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3493_BAYVAC024TP13_4.405960.fcs	1	3493_BAYVAC024TP13_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2610_BAYVAC026TP1_4.405972.fcs	1	2610_BAYVAC026TP1_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2869_BAYVAC026TP7_4.405984.fcs	1	2869_BAYVAC026TP7_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2743_BAYVAC026TP2_4.405996.fcs	1	2743_BAYVAC026TP2_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3121_BAYVAC026TP14_4.406008.fcs	1	3121_BAYVAC026TP14_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2995_BAYVAC026TP9_4.406020.fcs	1	2995_BAYVAC026TP9_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3248_BAYVAC026TP15_4.406032.fcs	1	3248_BAYVAC026TP15_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3374_BAYVAC025TP12_4.406044.fcs	1	3374_BAYVAC025TP12_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3500_BAYVAC026TP13_4.406056.fcs	1	3500_BAYVAC026TP13_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2533_BAYVAC2001TP1_4.410395.fcs	1	2533_BAYVAC2001TP1_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2750_BAYVAC2001TP7_4.410407.fcs	1	2750_BAYVAC2001TP7_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2617_BAYVAC2001TP2_4.410419.fcs	1	2617_BAYVAC2001TP2_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3002_BAYVAC001TP14_4.410431.fcs	1	3002_BAYVAC001TP14_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2876_BAYVAC2001TP9_4.410443.fcs	1	2876_BAYVAC2001TP9_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3128_BAYVAC001TP15_4.410455.fcs	1	3128_BAYVAC001TP15_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3255_BAYVAC001TP12_4.410467.fcs	1	3255_BAYVAC001TP12_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3381_BAYVAC001TP13_4.410479.fcs	1	3381_BAYVAC001TP13_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2540_BAYVAC2003TP1_4.410491.fcs	1	2540_BAYVAC2003TP1_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2757_BAYVAC2003TP7_4.410503.fcs	1	2757_BAYVAC2003TP7_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2624_BAYVAC2003TP2_4.410515.fcs	1	2624_BAYVAC2003TP2_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3009_BAYVAC003TP14_4.410527.fcs	1	3009_BAYVAC003TP14_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2883_BAYVAC2003TP9_4.410539.fcs	1	2883_BAYVAC2003TP9_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3135_BAYVAC003TP15_4.410551.fcs	1	3135_BAYVAC003TP15_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3262_BAYVAC003TP12_4.410563.fcs	1	3262_BAYVAC003TP12_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3388_BAYVAC003TP13_4.410575.fcs	1	3388_BAYVAC003TP13_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2547_BAYVAC2004TP1_4.410587.fcs	1	2547_BAYVAC2004TP1_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2764_BAYVAC2004TP7_4.410599.fcs	1	2764_BAYVAC2004TP7_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2631_BAYVAC2004TP2_4.410611.fcs	1	2631_BAYVAC2004TP2_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3016_BAYVAC004TP14_4.410623.fcs	1	3016_BAYVAC004TP14_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2890_BAYVAC2004TP9_4.410635.fcs	1	2890_BAYVAC2004TP9_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3142_BAYVAC004TP15_4.410647.fcs	1	3142_BAYVAC004TP15_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3269_BAYVAC004TP12_4.410659.fcs	1	3269_BAYVAC004TP12_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3395_BAYVAC004TP13_4.410671.fcs	1	3395_BAYVAC004TP13_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2554_BAYVAC2006TP1_4.410683.fcs	1	2554_BAYVAC2006TP1_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2771_BAYVAC2006TP7_4.410695.fcs	1	2771_BAYVAC2006TP7_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2638_BAYVAC2006TP2_4.410707.fcs	1	2638_BAYVAC2006TP2_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3023_BAYVAC006TP14_4.410918.fcs	1	3023_BAYVAC006TP14_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2897_BAYVAC2006TP9_4.410930.fcs	1	2897_BAYVAC2006TP9_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3149_BAYVAC006TP15_4.410942.fcs	1	3149_BAYVAC006TP15_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3276_BAYVAC006TP12_4.410954.fcs	1	3276_BAYVAC006TP12_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3402_BAYVAC006TP13_4.410966.fcs	1	3402_BAYVAC006TP13_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2561_BAYVAC2007TP1_4.410978.fcs	1	2561_BAYVAC2007TP1_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2778_BAYVAC2007TP7_4.410990.fcs	1	2778_BAYVAC2007TP7_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2645_BAYVAC2007TP2_4.411002.fcs	1	2645_BAYVAC2007TP2_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3030_BAYVAC007TP14_4.411014.fcs	1	3030_BAYVAC007TP14_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2904_BAYVAC2007TP9_4.411026.fcs	1	2904_BAYVAC2007TP9_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3156_BAYVAC007TP15_4.411038.fcs	1	3156_BAYVAC007TP15_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3283_BAYVAC007TP12_4.411050.fcs	1	3283_BAYVAC007TP12_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3409_BAYVAC007TP13_4.411062.fcs	1	3409_BAYVAC007TP13_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2568_BAYVAC2008TP1_4.411074.fcs	1	2568_BAYVAC2008TP1_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2785_BAYVAC2008TP7_4.411086.fcs	1	2785_BAYVAC2008TP7_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2652_BAYVAC2008TP2_4.411098.fcs	1	2652_BAYVAC2008TP2_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3037_BAYVAC008TP14_4.411110.fcs	1	3037_BAYVAC008TP14_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2911_BAYVAC2008TP9_4.411122.fcs	1	2911_BAYVAC2008TP9_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3163_BAYVAC008TP15_4.411134.fcs	1	3163_BAYVAC008TP15_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3290_BAYVAC008TP12_4.411146.fcs	1	3290_BAYVAC008TP12_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3416_BAYVAC008TP13_4.411158.fcs	1	3416_BAYVAC008TP13_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2575_BAYVAC2010TP1_4.411170.fcs	1	2575_BAYVAC2010TP1_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2792_BAYVAC2010TP7_4.411182.fcs	1	2792_BAYVAC2010TP7_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2659_BAYVAC2010TP2_4.411194.fcs	1	2659_BAYVAC2010TP2_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3044_BAYVAC010TP14_4.411206.fcs	1	3044_BAYVAC010TP14_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
2918_BAYVAC2010TP9_4.411218.fcs	1	2918_BAYVAC2010TP9_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3170_BAYVAC010TP15_4.411230.fcs	1	3170_BAYVAC010TP15_4.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CXCR5__CD45__ICOS__CD8__CCR6__CD45RA__CXCR3__CCR7__CD4__CD3__PerCP-Cy5-5-A	5
3173_BAYVAC010TP15_7.404393.fcs	1	3173_BAYVAC010TP15_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3300_BAYVAC010TP12_7.404405.fcs	1	3300_BAYVAC010TP12_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3426_BAYVAC010TP13_7.404417.fcs	1	3426_BAYVAC010TP13_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2536_BAYVAC2001TP1_7.410401.fcs	1	2536_BAYVAC2001TP1_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2753_BAYVAC2001TP7_7.410413.fcs	1	2753_BAYVAC2001TP7_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2620_BAYVAC2001TP2_7.410425.fcs	1	2620_BAYVAC2001TP2_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3005_BAYVAC001TP14_7.410437.fcs	1	3005_BAYVAC001TP14_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2879_BAYVAC2001TP9_7.410449.fcs	1	2879_BAYVAC2001TP9_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3131_BAYVAC001TP15_7.410461.fcs	1	3131_BAYVAC001TP15_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3258_BAYVAC001TP12_7.410473.fcs	1	3258_BAYVAC001TP12_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3384_BAYVAC001TP13_7.410485.fcs	1	3384_BAYVAC001TP13_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2543_BAYVAC2003TP1_7.410497.fcs	1	2543_BAYVAC2003TP1_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2760_BAYVAC2003TP7_7.410509.fcs	1	2760_BAYVAC2003TP7_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2627_BAYVAC2003TP2_7.410521.fcs	1	2627_BAYVAC2003TP2_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3012_BAYVAC003TP14_7.410533.fcs	1	3012_BAYVAC003TP14_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2886_BAYVAC2003TP9_7.410545.fcs	1	2886_BAYVAC2003TP9_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3138_BAYVAC003TP15_7.410557.fcs	1	3138_BAYVAC003TP15_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3265_BAYVAC003TP12_7.410569.fcs	1	3265_BAYVAC003TP12_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3391_BAYVAC003TP13_7.410581.fcs	1	3391_BAYVAC003TP13_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2550_BAYVAC2004TP1_7.410593.fcs	1	2550_BAYVAC2004TP1_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2767_BAYVAC2004TP7_7.410605.fcs	1	2767_BAYVAC2004TP7_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2634_BAYVAC2004TP2_7.410617.fcs	1	2634_BAYVAC2004TP2_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3019_BAYVAC004TP14_7.410629.fcs	1	3019_BAYVAC004TP14_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2893_BAYVAC2004TP9_7.410641.fcs	1	2893_BAYVAC2004TP9_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3145_BAYVAC004TP15_7.410653.fcs	1	3145_BAYVAC004TP15_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3272_BAYVAC004TP12_7.410665.fcs	1	3272_BAYVAC004TP12_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
3398_BAYVAC004TP13_7.410677.fcs	1	3398_BAYVAC004TP13_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2557_BAYVAC2006TP1_7.410689.fcs	1	2557_BAYVAC2006TP1_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2774_BAYVAC2006TP7_7.410701.fcs	1	2774_BAYVAC2006TP7_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
2641_BAYVAC2006TP2_7.410875.fcs	1	2641_BAYVAC2006TP2_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__FITC-A__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__CD4__CD3__PerCP-Cy5-5-A	7
